SOrg,Plnt,Name_1,SLoc,Description,Material,Material_Description,Profl,Serial_Number,PP,Equipment,Pstng_Date,Total,Serials,BUn,key_plant,key_material
8750,8790,Hilti TS Plant,8723,8790-8723,377616,Powder-actuated tool DX 351 BT G,Z001,168329.,1,300039708957,2012-05-10,2,3,PC,8790/377616,8750/377616
8750,8790,Hilti TS Plant,8723,8790-8723,378452,Battery charger C 7/36-ACS 230V,Z001,113,1,300025209214,2008-09-01,0,4,PC,8790/378452,8750/378452
8750,8790,Hilti TS Plant,8723,8790-8723,378452,Battery charger C 7/36-ACS 230V,Z001,214,1,300016763516,2008-09-01,0,4,PC,8790/378452,8750/378452
8750,8790,Hilti TS Plant,8723,8790-8723,378452,Battery charger C 7/36-ACS 230V,Z001,315,1,300025209215,2008-09-01,0,4,PC,8790/378452,8750/378452
8750,8790,Hilti TS Plant,8723,8790-8723,378452,Battery charger C 7/36-ACS 230V,Z001,416,1,300025229432,2008-09-01,0,4,PC,8790/378452,8750/378452
8750,8790,Hilti TS Plant,8723,8790-8723,382317,Breaker TE 706-AVR 220V,Z001,382317,1,300026401837,2008-12-19,0,1,PC,8790/382317,8750/382317
8750,8790,Hilti TS Plant,8723,8790-8723,383027,Angle grinder DAG 125-S 220V box,Z001,213,1,300032054958,2010-09-01,0,8,PC,8790/383027,8750/383027
8750,8790,Hilti TS Plant,8723,8790-8723,383027,Angle grinder DAG 125-S 220V box,Z001,1564,1,300025529572,2008-09-26,0,8,PC,8790/383027,8750/383027
8750,8790,Hilti TS Plant,8723,8790-8723,383027,Angle grinder DAG 125-S 220V box,Z001,132312,1,300033528512,2011-01-04,0,8,PC,8790/383027,8750/383027
8750,8790,Hilti TS Plant,8723,8790-8723,383027,Angle grinder DAG 125-S 220V box,Z001,508000040,1,300057044717,2016-01-08,0,8,PC,8790/383027,8750/383027
8750,8790,Hilti TS Plant,8723,8790-8723,383027,Angle grinder DAG 125-S 220V box,Z001,309000120.,1,300050696279,2014-09-23,0,8,PC,8790/383027,8750/383027
8750,8790,Hilti TS Plant,8723,8790-8723,383027,Angle grinder DAG 125-S 220V box,Z001,309000139.,1,300050696280,2014-09-23,0,8,PC,8790/383027,8750/383027
8750,8790,Hilti TS Plant,8723,8790-8723,383027,Angle grinder DAG 125-S 220V box,Z001,309000143.,1,300050696281,2014-09-23,0,8,PC,8790/383027,8750/383027
8750,8790,Hilti TS Plant,8723,8790-8723,383027,Angle grinder DAG 125-S 220V box,Z001,6+54+,1,300024426040,2008-06-20,0,8,PC,8790/383027,8750/383027
8750,8790,Hilti TS Plant,8723,8790-8723,383909,Combihammer TE 50 230V,Z001,178215,1,300066202593,2017-05-23,0,1,PC,8790/383909,8750/383909
8750,8790,Hilti TS Plant,8723,8790-8723,405032,Cordl. imp. wrench SIW 22T-A case,Z001,7626435,1,300038129594,2012-01-06,0,1,PC,8790/405032,8750/405032
8750,8790,Hilti TS Plant,8723,8790-8723,411279,Point laser PMP 45,Z001,21600066,1,300034154885,2011-03-02,0,1,PC,8790/411279,8750/411279
8750,8790,Hilti TS Plant,8723,8790-8723,411283,Line laser PML 42,Z001,39110086*,1,300043999804,2013-04-24,0,1,PC,8790/411283,8750/411283
8750,8790,Hilti TS Plant,8723,8790-8723,423165,Cordl. circular saw SCW 22-A case,Z001,109548,1,300071690783,2019-07-05,0,1,PC,8790/423165,8750/423165
8750,8790,Hilti TS Plant,8723,8790-8723,426174,Battery pack B 14/1.6 Li-Ion,Z001,408710673,1,300053567825,2015-04-09,0,6,PC,8790/426174,8750/426174
8750,8790,Hilti TS Plant,8723,8790-8723,426174,Battery pack B 14/1.6 Li-Ion,Z001,2660889,1,300070361232,2018-01-08,0,6,PC,8790/426174,8750/426174
8750,8790,Hilti TS Plant,8723,8790-8723,426174,Battery pack B 14/1.6 Li-Ion,Z001,2607328,1,300059683348,2017-03-16,0,6,PC,8790/426174,8750/426174
8750,8790,Hilti TS Plant,8723,8790-8723,426174,Battery pack B 14/1.6 Li-Ion,Z001,2588203,1,300054083959,2015-09-11,0,6,PC,8790/426174,8750/426174
8750,8790,Hilti TS Plant,8723,8790-8723,426174,Battery pack B 14/1.6 Li-Ion,Z001,2546018,1,300049606367,2014-07-15,0,6,PC,8790/426174,8750/426174
8750,8790,Hilti TS Plant,8723,8790-8723,426174,Battery pack B 14/1.6 Li-Ion,Z001,2546014,1,300049606363,2014-07-15,0,6,PC,8790/426174,8750/426174
8750,8790,Hilti TS Plant,8723,8790-8723,428942,Breaker TE 700-AVR 220V,Z001,93000,1,300051772229,2015-08-20,0,1,PC,8790/428942,8750/428942
8750,8790,Hilti TS Plant,8723,8790-8723,432582,Cordl. compact dr. driver SFC 14-A,Z001,1561809,1,300040823007,2012-08-10,0,1,PC,8790/432582,8750/432582
8750,8790,Hilti TS Plant,8723,8790-8723,2005019,Cordl. circular saw SCM 22-A case,Z001,5132610,1,300080447919,2019-06-10,0,1,PC,8790/2005019,8750/2005019
8750,8790,Hilti TS Plant,8723,8790-8723,2005207,Diamond coring tool DD 160 220V,Z001,37042,1,300080142493,2019-08-30,1,2,PC,8790/2005207,8750/2005207
8750,8790,Hilti TS Plant,8723,8790-8723,2005207,Diamond coring tool DD 160 220V,Z001,113750,1,300113378044,2024-08-14,1,2,PC,8790/2005207,8750/2005207
8750,8790,Hilti TS Plant,8723,8790-8723,2006073,Cordl. impact driver SID 22-A case,Z001,1125408,1,300062840893,2016-12-05,0,1,PC,8790/2006073,8750/2006073
8750,8790,Hilti TS Plant,8723,8790-8723,2006480,Cordl. compact dr. driver SFC 22-A case,Z001,1556342,1,300070971650,2018-02-07,0,1,PC,8790/2006480,8750/2006480
8750,8790,Hilti TS Plant,8723,8790-8723,2006977,Vacuum pump DD VP-U 220V,Z001,8461,1,300048963945,2014-05-19,0,1,PC,8790/2006977,8750/2006977
8750,8790,Hilti TS Plant,8723,8790-8723,2020315,Drywall screwdriver SD 5000 220V,Z001,571762,1,300093251775,2021-09-30,3,6,PC,8790/2020315,8750/2020315
8750,8790,Hilti TS Plant,8723,8790-8723,2020315,Drywall screwdriver SD 5000 220V,Z001,571760,1,300093251773,2021-09-30,3,6,PC,8790/2020315,8750/2020315
8750,8790,Hilti TS Plant,8723,8790-8723,2020315,Drywall screwdriver SD 5000 220V,Z001,571759,1,300093251772,2021-09-30,3,6,PC,8790/2020315,8750/2020315
8750,8790,Hilti TS Plant,8723,8790-8723,2020315,Drywall screwdriver SD 5000 220V,Z001,542651,1,300057027163,2017-06-09,3,6,PC,8790/2020315,8750/2020315
8750,8790,Hilti TS Plant,8723,8790-8723,2020315,Drywall screwdriver SD 5000 220V,Z001,540575,1,300055612391,2016-07-05,3,6,PC,8790/2020315,8750/2020315
8750,8790,Hilti TS Plant,8723,8790-8723,2020315,Drywall screwdriver SD 5000 220V,Z001,540563,1,300055612379,2016-07-05,3,6,PC,8790/2020315,8750/2020315
8750,8790,Hilti TS Plant,8723,8790-8723,2021420,Cordless rotary hammer TE 2-A22 case,Z001,134883,1,300059400388,2017-07-06,0,1,PC,8790/2021420,8750/2021420
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,923510169,1,300094593029,2021-07-12,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,923510161,1,300096069258,2021-09-30,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,923510160,1,300096069257,2021-09-30,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,923510152,1,300096069256,2021-09-30,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,923510142,1,300096069255,2021-09-30,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,835211457,1,300082233284,2019-09-12,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,835211406,1,300082233283,2019-09-12,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,716311359,1,300070475070,2018-01-26,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,705310755,1,300070678276,2018-07-20,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,636510903,1,300068763119,2017-10-12,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,631910755,1,300070475091,2018-01-26,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,631910671,1,300069167384,2018-01-08,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,201230606,1,300049033974,2014-07-15,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2026282,Battery charger C 4/36-90 220V box,Z001,83521582,1,300082233282,2019-09-12,2,14,PC,8790/2026282,8750/2026282
8750,8790,Hilti TS Plant,8723,8790-8723,2033097,Breaker TE 3000-AVR 220V,Z001,903908,1,300074557378,2018-08-10,0,1,PC,8790/2033097,8750/2033097
8750,8790,Hilti TS Plant,8723,8790-8723,2055718,Dust removal system TE DRS-Y case,Z001,30877,1,300071333585,2018-07-25,0,1,PC,8790/2055718,8750/2055718
8750,8790,Hilti TS Plant,8723,8790-8723,2061285,Cordl. drill driver SF 8M-A22 case,Z001,183150941,1,300099706519,2022-03-31,1,2,PC,8790/2061285,8750/2061285
8750,8790,Hilti TS Plant,8723,8790-8723,2061285,Cordl. drill driver SF 8M-A22 case,Z001,211860194,1,300098457214,2022-01-27,1,2,PC,8790/2061285,8750/2061285
8750,8790,Hilti TS Plant,8723,8790-8723,2061409,Laser range meter PD-E,Z001,2424540.,1,300066268838,2017-05-26,0,1,PC,8790/2061409,8750/2061409
8750,8790,Hilti TS Plant,8723,8790-8723,2075672,Angle grinder AG 115-8S,Z001,414341,1,300074341593,2018-07-30,0,2,PC,8790/2075672,8750/2075672
8750,8790,Hilti TS Plant,8723,8790-8723,2075672,Angle grinder AG 115-8S,Z001,414300,1,300074341588,2018-07-30,0,2,PC,8790/2075672,8750/2075672
8750,8790,Hilti TS Plant,8723,8790-8723,2077005,Charging adapter CA-B12,Z001,111610255,1,300098457221,2022-01-27,2,5,PC,8790/2077005,8750/2077005
8750,8790,Hilti TS Plant,8723,8790-8723,2077005,Charging adapter CA-B12,Z001,126010173,1,300099495255,2022-03-17,2,5,PC,8790/2077005,8750/2077005
8750,8790,Hilti TS Plant,8723,8790-8723,2077005,Charging adapter CA-B12,Z001,304210066,1,300112805001,2023-12-21,2,5,PC,8790/2077005,8750/2077005
8750,8790,Hilti TS Plant,8723,8790-8723,2077005,Charging adapter CA-B12,Z001,528810184,1,300067853643,2017-08-29,2,5,PC,8790/2077005,8750/2077005
8750,8790,Hilti TS Plant,8723,8790-8723,2077005,Charging adapter CA-B12,Z001,909910183,1,300082233273,2019-09-12,2,5,PC,8790/2077005,8750/2077005
8750,8790,Hilti TS Plant,8723,8790-8723,2077976,Battery pack B 12/2.6,Z001,115910869,1,300099490927,2022-03-17,1,4,PC,8790/2077976,8750/2077976
8750,8790,Hilti TS Plant,8723,8790-8723,2077976,Battery pack B 12/2.6,Z001,115910870,1,300099490928,2022-03-17,1,4,PC,8790/2077976,8750/2077976
8750,8790,Hilti TS Plant,8723,8790-8723,2077976,Battery pack B 12/2.6,Z001,217410268,1,300110396058,2023-12-21,1,4,PC,8790/2077976,8750/2077976
8750,8790,Hilti TS Plant,8723,8790-8723,2077976,Battery pack B 12/2.6,Z001,905610608,1,300082233292,2019-09-12,1,4,PC,8790/2077976,8750/2077976
8750,8790,Hilti TS Plant,8723,8790-8723,2081453,Cordl. drill driver SFD 2-A case,Z001,183370058,1,300083344684,2019-11-05,0,1,PC,8790/2081453,8750/2081453
8750,8790,Hilti TS Plant,8723,8790-8723,2081454,Cordl. drill driver SF 2-A case,Z001,183200877,1,300079299512,2019-04-08,0,1,PC,8790/2081454,8750/2081454
8750,8790,Hilti TS Plant,8723,8790-8723,2081455,Cordl. impact driver SID 2-A case,Z001,18316005,1,300079299511,2019-04-08,0,2,PC,8790/2081455,8750/2081455
8750,8790,Hilti TS Plant,8723,8790-8723,2081455,Cordl. impact driver SID 2-A case,Z001,18150936,1,300079299510,2019-04-08,0,2,PC,8790/2081455,8750/2081455
8750,8790,Hilti TS Plant,8723,8790-8723,2098238,Dust removal system TE DRS-6-A box,Z001,34528,1,300069033878,2018-12-05,0,1,PC,8790/2098238,8750/2098238
8750,8790,Hilti TS Plant,8723,8790-8723,2098466,Cordless rotary hammer TE 6-A36 case,Z001,1030231,1,300082233281,2019-09-12,0,1,PC,8790/2098466,8750/2098466
8750,8790,Hilti TS Plant,8723,8790-8723,2098470,Battery pack B 36/5.2,Z001,913400766,1,300082233280,2019-09-12,1,4,PC,8790/2098470,8750/2098470
8750,8790,Hilti TS Plant,8723,8790-8723,2098470,Battery pack B 36/5.2,Z001,900300321,1,300075341634,2018-09-21,1,4,PC,8790/2098470,8750/2098470
8750,8790,Hilti TS Plant,8723,8790-8723,2098470,Battery pack B 36/5.2,Z001,819800205,1,300077682248,2019-01-18,1,4,PC,8790/2098470,8750/2098470
8750,8790,Hilti TS Plant,8723,8790-8723,2098470,Battery pack B 36/5.2,Z001,214700480,1,300103933938,2022-10-27,1,4,PC,8790/2098470,8750/2098470
8750,8790,Hilti TS Plant,8723,8790-8723,2109983,Cordl. angle grinder AG 125-A22 box,Z001,601702,1,300088480778,2021-07-12,1,4,PC,8790/2109983,8750/2109983
8750,8790,Hilti TS Plant,8723,8790-8723,2109983,Cordl. angle grinder AG 125-A22 box,Z001,457307,1,300079204550,2019-09-12,1,4,PC,8790/2109983,8750/2109983
8750,8790,Hilti TS Plant,8723,8790-8723,2109983,Cordl. angle grinder AG 125-A22 box,Z001,243612,1,300067657703,2018-01-10,1,4,PC,8790/2109983,8750/2109983
8750,8790,Hilti TS Plant,8723,8790-8723,2109983,Cordl. angle grinder AG 125-A22 box,Z001,242611,1,300070413216,2018-01-10,1,4,PC,8790/2109983,8750/2109983
8750,8790,Hilti TS Plant,8723,8790-8723,2110409,Battery pack B 22/5.2 Li-ion,Z001,723310421,1,300070413224,2018-01-10,0,1,PC,8790/2110409,8750/2110409
8750,8790,Hilti TS Plant,8723,8790-8723,2110532,Battery pack B 22/2.6 Li-ion,Z001,635520244,1,300066293820,2017-09-07,3,6,PC,8790/2110532,8750/2110532
8750,8790,Hilti TS Plant,8723,8790-8723,2110532,Battery pack B 22/2.6 Li-ion,Z001,635520262,1,300066056925,2017-09-07,3,6,PC,8790/2110532,8750/2110532
8750,8790,Hilti TS Plant,8723,8790-8723,2110532,Battery pack B 22/2.6 Li-ion,Z001,707310509,1,300068367067,2017-10-30,3,6,PC,8790/2110532,8750/2110532
8750,8790,Hilti TS Plant,8723,8790-8723,2110532,Battery pack B 22/2.6 Li-ion,Z001,707310511,1,300068367069,2018-11-29,3,6,PC,8790/2110532,8750/2110532
8750,8790,Hilti TS Plant,8723,8790-8723,2110532,Battery pack B 22/2.6 Li-ion,Z001,707310530,1,300069393399,2022-03-30,3,6,PC,8790/2110532,8750/2110532
8750,8790,Hilti TS Plant,8723,8790-8723,2110532,Battery pack B 22/2.6 Li-ion,Z001,7613023956044,1,300061709631,2017-10-30,3,6,PC,8790/2110532,8750/2110532
8750,8790,Hilti TS Plant,8723,8790-8723,2112651,Adaptive torque module SI-AT-A22,Z001,190210211,1,300081250170,2019-07-18,0,1,PC,8790/2112651,8750/2112651
8750,8790,Hilti TS Plant,8723,8790-8723,2121122,Angle grinder AG 125-13S 220V,Z001,10943,1,300070412273,2018-01-09,4,6,PC,8790/2121122,8750/2121122
8750,8790,Hilti TS Plant,8723,8790-8723,2121122,Angle grinder AG 125-13S 220V,Z001,34037,1,300079709863,2019-04-30,4,6,PC,8790/2121122,8750/2121122
8750,8790,Hilti TS Plant,8723,8790-8723,2121122,Angle grinder AG 125-13S 220V,Z001,103346,1,300096069251,2021-09-30,4,6,PC,8790/2121122,8750/2121122
8750,8790,Hilti TS Plant,8723,8790-8723,2121122,Angle grinder AG 125-13S 220V,Z001,103367,1,300096069252,2021-09-30,4,6,PC,8790/2121122,8750/2121122
8750,8790,Hilti TS Plant,8723,8790-8723,2121122,Angle grinder AG 125-13S 220V,Z001,103368,1,300096069253,2021-09-30,4,6,PC,8790/2121122,8750/2121122
8750,8790,Hilti TS Plant,8723,8790-8723,2121122,Angle grinder AG 125-13S 220V,Z001,103369,1,300096069254,2021-09-30,4,6,PC,8790/2121122,8750/2121122
8750,8790,Hilti TS Plant,8723,8790-8723,2122714,Rotary hammer TE 3-ML 220V case,Z001,6669,1,300072709543,2019-04-30,0,1,PC,8790/2122714,8750/2122714
8750,8790,Hilti TS Plant,8723,8790-8723,2133670,Cordl. orbital jig saw SJD 6-A22 box,Z001,26188,1,300075860541,2021-09-30,4,5,PC,8790/2133670,8750/2133670
8750,8790,Hilti TS Plant,8723,8790-8723,2133670,Cordl. orbital jig saw SJD 6-A22 box,Z001,26187,1,300075860540,2021-09-30,4,5,PC,8790/2133670,8750/2133670
8750,8790,Hilti TS Plant,8723,8790-8723,2133670,Cordl. orbital jig saw SJD 6-A22 box,Z001,26186,1,300075860539,2021-09-30,4,5,PC,8790/2133670,8750/2133670
8750,8790,Hilti TS Plant,8723,8790-8723,2133670,Cordl. orbital jig saw SJD 6-A22 box,Z001,26185,1,300075860538,2021-09-30,4,5,PC,8790/2133670,8750/2133670
8750,8790,Hilti TS Plant,8723,8790-8723,2133670,Cordl. orbital jig saw SJD 6-A22 box,Z001,23904,1,300075274723,2020-11-16,4,5,PC,8790/2133670,8750/2133670
8750,8790,Hilti TS Plant,8723,8790-8723,2133675,Cordl. orbital jig saw SJT 6-A22 box,Z001,3273,1,300084823889,2020-01-20,0,1,PC,8790/2133675,8750/2133675
8750,8790,Hilti TS Plant,8723,8790-8723,2136393,Battery pack B 22/2.6 Li-ion,Z001,100560043,1,300096069243,2021-09-30,5,7,PC,8790/2136393,8750/2136393
8750,8790,Hilti TS Plant,8723,8790-8723,2136393,Battery pack B 22/2.6 Li-ion,Z001,100560044,1,300096069244,2021-09-30,5,7,PC,8790/2136393,8750/2136393
8750,8790,Hilti TS Plant,8723,8790-8723,2136393,Battery pack B 22/2.6 Li-ion,Z001,100560047,1,300096069245,2021-09-30,5,7,PC,8790/2136393,8750/2136393
8750,8790,Hilti TS Plant,8723,8790-8723,2136393,Battery pack B 22/2.6 Li-ion,Z001,100560048,1,300096069246,2021-09-30,5,7,PC,8790/2136393,8750/2136393
8750,8790,Hilti TS Plant,8723,8790-8723,2136393,Battery pack B 22/2.6 Li-ion,Z001,711520264,1,300070413214,2018-01-10,5,7,PC,8790/2136393,8750/2136393
8750,8790,Hilti TS Plant,8723,8790-8723,2136393,Battery pack B 22/2.6 Li-ion,Z001,905860429,1,300082430922,2020-12-07,5,7,PC,8790/2136393,8750/2136393
8750,8790,Hilti TS Plant,8723,8790-8723,2136393,Battery pack B 22/2.6 Li-ion,Z001,905860430,1,300082430923,2019-09-20,5,7,PC,8790/2136393,8750/2136393
8750,8790,Hilti TS Plant,8723,8790-8723,2136396,Battery pack B 22/5.2 Li-ion,Z001,114110482,1,300096069247,2021-09-30,0,7,PC,8790/2136396,8750/2136396
8750,8790,Hilti TS Plant,8723,8790-8723,2136396,Battery pack B 22/5.2 Li-ion,Z001,114110539,1,300096069248,2021-09-30,0,7,PC,8790/2136396,8750/2136396
8750,8790,Hilti TS Plant,8723,8790-8723,2136396,Battery pack B 22/5.2 Li-ion,Z001,114110540,1,300096069249,2021-09-30,0,7,PC,8790/2136396,8750/2136396
8750,8790,Hilti TS Plant,8723,8790-8723,2136396,Battery pack B 22/5.2 Li-ion,Z001,114110542,1,300096069250,2021-09-30,0,7,PC,8790/2136396,8750/2136396
8750,8790,Hilti TS Plant,8723,8790-8723,2136396,Battery pack B 22/5.2 Li-ion,Z001,804630599,1,300074236144,2018-07-25,0,7,PC,8790/2136396,8750/2136396
8750,8790,Hilti TS Plant,8723,8790-8723,2136396,Battery pack B 22/5.2 Li-ion,Z001,833830033,1,300078512539,2019-07-05,0,7,PC,8790/2136396,8750/2136396
8750,8790,Hilti TS Plant,8723,8790-8723,2136396,Battery pack B 22/5.2 Li-ion,Z001,910410432,1,300082233276,2019-09-12,0,7,PC,8790/2136396,8750/2136396
8750,8790,Hilti TS Plant,8723,8790-8723,2160047,Combihammer TE 30-AVR 220V case,Z001,52947,1,300078873655,2019-07-05,0,1,PC,8790/2160047,8750/2160047
8750,8790,Hilti TS Plant,8723,8790-8723,2172143,Combihammer TE 70-ATC/AVR 220 V,Z001,40919,1,300095287135,2022-01-27,0,1,PC,8790/2172143,8750/2172143
8750,8790,Hilti TS Plant,8723,8790-8723,2180532,Cordl. drill driver SBT 4-A22 box,Z001,171780154,1,300070475062,2018-01-26,0,1,PC,8790/2180532,8750/2180532
8750,8790,Hilti TS Plant,8723,8790-8723,2183183,Battery pack B 22/8.0 Li-ion,Z001,104940348,1,300094594831,2021-07-12,1,5,PC,8790/2183183,8750/2183183
8750,8790,Hilti TS Plant,8723,8790-8723,2183183,Battery pack B 22/8.0 Li-ion,Z001,128740143,1,300099495256,2022-03-17,1,5,PC,8790/2183183,8750/2183183
8750,8790,Hilti TS Plant,8723,8790-8723,2183183,Battery pack B 22/8.0 Li-ion,Z001,919740262,1,300084628308,2020-01-13,1,5,PC,8790/2183183,8750/2183183
8750,8790,Hilti TS Plant,8723,8790-8723,2183183,Battery pack B 22/8.0 Li-ion,Z001,9197400265,1,300084841944,2020-03-04,1,5,PC,8790/2183183,8750/2183183
8750,8790,Hilti TS Plant,8723,8790-8723,2183183,Battery pack B 22/8.0 Li-ion,Z001,9197400269,1,300084841945,2020-03-04,1,5,PC,8790/2183183,8750/2183183
8750,8790,Hilti TS Plant,8723,8790-8723,2184333,Cordl. ham. dr. driver SF 6H-A22 case,Z001,210050283,1,300096069242,2021-09-30,0,1,PC,8790/2184333,8750/2184333
8750,8790,Hilti TS Plant,8723,8790-8723,2190830,Breaker TE 3000-AVR 220V univ cord,Z001,108035,1,300077798432,2019-07-05,0,1,PC,8790/2190830,8750/2190830
8750,8790,Hilti TS Plant,8723,8790-8723,2199761,Cordl. reciprocating saw SR 4-A22 case,Z001,257,1,300073901488,2018-10-10,0,1,PC,8790/2199761,8750/2199761
8750,8790,Hilti TS Plant,8723,8790-8723,2219949,Univ. vacuum cleaner VC 40M-X 240V,Z001,204011542,1,300094638672,2021-07-14,0,1,PC,8790/2219949,8750/2219949
8750,8790,Hilti TS Plant,8723,8790-8723,2241416,Cordl. drill driver SFE 2-A12 case,Z001,211550049,1,300099495277,2022-03-17,0,1,PC,8790/2241416,8750/2241416
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,407813470,1,300116946329,2024-07-29,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,407813469,1,300116946328,2024-07-29,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,407810161,1,300116946315,2024-07-29,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,407810159,1,300116946327,2024-07-29,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,407810158,1,300116946326,2024-07-29,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,407810157,1,300116946325,2024-07-29,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,407810156,1,300116946324,2024-07-29,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,235426622,1,300112265617,2023-11-29,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,235426618,1,300111548240,2023-11-29,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,233616794,1,300109995686,2024-07-17,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,233613486,1,300109995475,2024-07-01,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,233610149,1,300109994886,2024-07-01,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,233610148,1,300109994885,2024-07-17,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,217616620,1,300105659049,2023-01-20,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,217613312,1,300105659048,2023-01-20,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,217610007,1,300105659047,2023-01-20,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,215413523,1,300105659046,2023-01-20,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,215410377,1,300105659045,2023-01-20,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,215410376,1,300105659044,2023-01-20,23,21,PC,8790/2251363,8750/2251363
8750,8790,Hilti TS Plant,8723,8790-8723,2251363,Battery pack B 22-255 Li-ion,Z001,215410174,1,300104510590,2023-01-13,23,21,PC,8790/2251363,8750/2251363
