CoCd|Plnt|Material|SLoc|MvT|Mat_Doc|Item|Pstng_Date|Qty_in_UnE|EUn|Material_Description|PO|Movement_Type_Text|Amount_in_LC|Quantity|Supplier|Rec|Mvt|Counter|TETy|key_plant
5251|3090|2251359|141|101|5065364339|1|2024-02-12|2|PC|Battery pack B 22-170 Li-ion|4536182255|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2251359
5251|3090|2251359|113|101|5065352387|1|2024-02-10|1|PC|Battery pack B 22-170 Li-ion|4536158113|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251359
5251|3090|2251359|171|101|5065338931|1|2024-02-08|1|PC|Battery pack B 22-170 Li-ion|4536164759|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251359
5251|3090|2251359|197|101|5065269478|1|2024-02-02|1|PC|Battery pack B 22-170 Li-ion|4536118659|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251359
5251|3090|2251359|154|101|5065269019|1|2024-02-01|2|PC|Battery pack B 22-170 Li-ion|4536101186|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2251359
5251|3090|2251359|176|101|5065180694|1|2024-01-24|1|PC|Battery pack B 22-170 Li-ion|4536077865|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251359
5251|3090|2251359|163|101|5065180516|1|2024-01-24|1|PC|Battery pack B 22-170 Li-ion|4536077872|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251359
5251|3090|2251359|218|301|4909373179|2|2024-01-16|1|PC|Battery pack B 22-170 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251359
5251|3090|2251359|171|301|4909373179|1|2024-01-16|-1|PC|Battery pack B 22-170 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251359
5241|8690|2251359|509|101|5067365496|1|2024-09-04|1|PC|Battery pack B 22-170 Li-ion|4537309466|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|600|101|5067365072|1|2024-09-04|1|PC|Battery pack B 22-170 Li-ion|4537309504|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|572|101|5067349139|1|2024-09-03|2|PC|Battery pack B 22-170 Li-ion|4537299990|GR stock in transit|0.0|2.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|539|101|5067280665|1|2024-08-27|1|PC|Battery pack B 22-170 Li-ion|4537255762|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|580|101|5067269956|1|2024-08-26|1|PC|Battery pack B 22-170 Li-ion|4537256074|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|516|101|5067242683|1|2024-08-22|1|PC|Battery pack B 22-170 Li-ion|4537241700|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|549|101|5067219970|1|2024-08-20|1|PC|Battery pack B 22-170 Li-ion|4537227781|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|507|101|5067095897|1|2024-08-05|1|PC|Battery pack B 22-170 Li-ion|4537156813|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|551|101|5066996152|1|2024-07-24|1|PC|Battery pack B 22-170 Li-ion|4537100845|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|597|101|5066983212|1|2024-07-23|1|PC|Battery pack B 22-170 Li-ion|4537094558|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|503|101|5066857054|1|2024-07-09|2|PC|Battery pack B 22-170 Li-ion|4537017470|GR stock in transit|0.0|2.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|580|101|5066791711|1|2024-07-02|1|PC|Battery pack B 22-170 Li-ion|4536981042|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|534|101|5066648031|1|2024-06-18|1|PC|Battery pack B 22-170 Li-ion|4536901556|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|534|101|5066452520|1|2024-05-29|1|PC|Battery pack B 22-170 Li-ion|4536795539|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|530|101|5066421642|1|2024-05-27|1|PC|Battery pack B 22-170 Li-ion|4536778105|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|502|101|5066421625|1|2024-05-27|1|PC|Battery pack B 22-170 Li-ion|4536778093|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|529|101|5066421616|1|2024-05-27|1|PC|Battery pack B 22-170 Li-ion|4536778087|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|591|101|5066230046|1|2024-05-06|1|PC|Battery pack B 22-170 Li-ion|4536662530|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|531|101|5065537485|1|2024-02-28|2|PC|Battery pack B 22-170 Li-ion|4536273849|GR stock in transit|0.0|2.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|539|101|5065377419|1|2024-02-13|1|PC|Battery pack B 22-170 Li-ion|4536185808|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5241|8690|2251359|560|101|5065349840|1|2024-02-09|1|PC|Battery pack B 22-170 Li-ion|4536172685|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251359
5211|8790|2251359|8709|101|5067351416|1|2024-09-03|1|PC|Battery pack B 22-170 Li-ion|4537301549|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8713|101|5067350172|1|2024-09-03|1|PC|Battery pack B 22-170 Li-ion|4537293057|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8737|101|5067168993|1|2024-08-13|1|PC|Battery pack B 22-170 Li-ion|4537198280|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8723|101|5067035889|1|2024-07-29|8|PC|Battery pack B 22-170 Li-ion|4537116386|GR stock in transit|0.0|8.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8723|101|5067035887|1|2024-07-29|1|PC|Battery pack B 22-170 Li-ion|4537116386|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8723|101|5066934786|1|2024-07-17|2|PC|Battery pack B 22-170 Li-ion|4537057984|GR stock in transit|0.0|2.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8734|101|5066772544|1|2024-07-01|1|PC|Battery pack B 22-170 Li-ion|4536965487|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8714|101|5066704084|1|2024-06-24|1|PC|Battery pack B 22-170 Li-ion|4536909580|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8712|101|5066662152|1|2024-06-19|1|PC|Battery pack B 22-170 Li-ion|4536902511|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8705|101|5066588143|1|2024-06-12|1|PC|Battery pack B 22-170 Li-ion|4536863336|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8713|101|5066547087|1|2024-06-07|1|PC|Battery pack B 22-170 Li-ion|4536846125|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8744|101|5066435814|1|2024-05-28|1|PC|Battery pack B 22-170 Li-ion|4536778487|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8710|101|5066183306|1|2024-04-30|1|PC|Battery pack B 22-170 Li-ion|4536646497|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8702|101|5066167318|1|2024-04-29|1|PC|Battery pack B 22-170 Li-ion|4536637447|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8723|101|5066122182|1|2024-04-24|1|PC|Battery pack B 22-170 Li-ion|4536611675|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8728|101|5065566864|1|2024-03-01|2|PC|Battery pack B 22-170 Li-ion|4536299934|GR stock in transit|0.0|2.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8714|101|5065430824|1|2024-02-19|1|PC|Battery pack B 22-170 Li-ion|4536212077|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8722|101|5065307634|1|2024-02-06|1|PC|Battery pack B 22-170 Li-ion|4536139675|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8705|101|5065293330|1|2024-02-05|1|PC|Battery pack B 22-170 Li-ion|4536138595|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5211|8790|2251359|8724|101|5065237224|1|2024-01-30|1|PC|Battery pack B 22-170 Li-ion|4536100937|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2251359
5251|3090|2251363|199|301|4919508857|1|2024-09-13|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|171|301|4919508857|2|2024-09-13|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|145|301|4919469061|1|2024-09-13|-2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|199|301|4919469061|2|2024-09-13|2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|198|101|5067451503|1|2024-09-12|1|PC|Battery pack B 22-255 Li-ion|4537325486|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|275|301|4919458497|10|2024-09-12|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|181|301|4919458497|3|2024-09-12|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|275|301|4919458497|4|2024-09-12|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|181|301|4919458497|9|2024-09-12|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|160|101|5067350809|1|2024-09-03|1|PC|Battery pack B 22-255 Li-ion|4537301595|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|107|101|5067282496|1|2024-08-27|1|PC|Battery pack B 22-255 Li-ion|4537264026|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|192|301|4918669473|3|2024-08-24|-2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|202|301|4918669473|4|2024-08-24|2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|146|301|4918669473|19|2024-08-24|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|105|301|4918669473|20|2024-08-24|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|123|101|5067257208|1|2024-08-23|1|PC|Battery pack B 22-255 Li-ion|4537249713|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|181|301|4918423017|2|2024-08-19|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|275|301|4918423017|1|2024-08-19|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|260|301|4918413442|2|2024-08-16|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|157|301|4918413442|1|2024-08-16|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|133|101|5067168957|1|2024-08-13|1|PC|Battery pack B 22-255 Li-ion|4537198647|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|149|301|4918194123|2|2024-08-10|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|212|301|4918194123|1|2024-08-10|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|146|301|4918147083|2|2024-08-09|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|217|301|4918147083|1|2024-08-09|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|212|301|4918096034|2|2024-08-07|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|194|301|4918096034|1|2024-08-07|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|132|301|4918094524|4|2024-08-07|2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|157|301|4918094524|3|2024-08-07|-2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|157|101|5067120586|1|2024-08-07|1|PC|Battery pack B 22-255 Li-ion|4537171216|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|177|101|5067085425|1|2024-08-02|1|PC|Battery pack B 22-255 Li-ion|4537150929|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|236|301|4917808347|1|2024-07-31|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|266|301|4917808347|2|2024-07-31|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|236|301|4917808347|3|2024-07-31|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|266|301|4917808347|4|2024-07-31|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|270|301|4917794325|1|2024-07-31|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|254|301|4917794325|2|2024-07-31|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|270|301|4917794325|3|2024-07-31|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|132|301|4917794325|4|2024-07-31|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|151|301|4917789862|1|2024-07-31|-2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|192|301|4917789862|2|2024-07-31|2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|163|301|4917783199|4|2024-07-31|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|172|301|4917783199|3|2024-07-31|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|260|101|5067024385|1|2024-07-26|1|PC|Battery pack B 22-255 Li-ion|4537102002|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|122|301|4917562873|4|2024-07-25|2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|199|301|4917562873|3|2024-07-25|-2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|144|301|4917391622|1|2024-07-22|-4|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-4.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|268|301|4917391622|2|2024-07-22|4|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|4.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|218|101|5066896535|1|2024-07-12|14|PC|Battery pack B 22-255 Li-ion|4537026683|GR stock in transit|0.0|14.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|112|101|5066872733|1|2024-07-10|2|PC|Battery pack B 22-255 Li-ion|4537026507|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|151|101|5066872491|1|2024-07-10|2|PC|Battery pack B 22-255 Li-ion|4537026415|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|141|301|4916978536|1|2024-07-10|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|275|301|4916978536|2|2024-07-10|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|125|101|5066856165|1|2024-07-09|1|PC|Battery pack B 22-255 Li-ion|4536981977|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|234|101|5066721583|1|2024-06-25|2|PC|Battery pack B 22-255 Li-ion|4536943320|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|183|101|5066637385|1|2024-06-17|2|PC|Battery pack B 22-255 Li-ion|4536892832|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|172|101|5066574883|1|2024-06-11|1|PC|Battery pack B 22-255 Li-ion|4536862708|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|170|101|5066450869|1|2024-05-29|2|PC|Battery pack B 22-255 Li-ion|4536762345|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|113|101|5066330575|1|2024-05-16|2|PC|Battery pack B 22-255 Li-ion|4536726938|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|198|301|4914180629|32|2024-05-04|2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|253|301|4914180629|31|2024-05-04|-2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|181|101|5066203148|1|2024-05-02|1|PC|Battery pack B 22-255 Li-ion|4536655076|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|205|101|5066202794|1|2024-05-02|4|PC|Battery pack B 22-255 Li-ion|4536654664|GR stock in transit|0.0|4.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|218|101|5066087061|1|2024-04-22|6|PC|Battery pack B 22-255 Li-ion|4536363970|GR stock in transit|0.0|6.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|105|101|5066027541|1|2024-04-16|1|PC|Battery pack B 22-255 Li-ion|4536552562|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|172|101|5066018077|1|2024-04-15|1|PC|Battery pack B 22-255 Li-ion|4536552045|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|199|101|5065629137|1|2024-03-07|2|PC|Battery pack B 22-255 Li-ion|4536335935|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|133|301|4911558303|9|2024-03-05|-2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|185|301|4911558303|10|2024-03-05|2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|168|301|4911298973|2|2024-02-27|2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|234|301|4911298973|1|2024-02-27|-2|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-2.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|273|301|4911298017|8|2024-02-27|1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|134|301|4911298017|7|2024-02-27|-1|PC|Battery pack B 22-255 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2251363
5251|3090|2251363|101|101|5065509850|1|2024-02-27|1|PC|Battery pack B 22-255 Li-ion|4536264605|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|141|101|5065364340|1|2024-02-12|4|PC|Battery pack B 22-255 Li-ion|4536182255|GR stock in transit|0.0|4.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|211|101|5065350900|1|2024-02-09|1|PC|Battery pack B 22-255 Li-ion|4536164637|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|253|101|5065269355|1|2024-02-01|1|PC|Battery pack B 22-255 Li-ion|4536101652|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|160|101|5065254510|1|2024-01-31|1|PC|Battery pack B 22-255 Li-ion|4536110606|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|133|101|5065236962|1|2024-01-30|2|PC|Battery pack B 22-255 Li-ion|4536077808|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|176|101|5065180691|1|2024-01-24|1|PC|Battery pack B 22-255 Li-ion|4536077865|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5251|3090|2251363|172|101|5065010423|1|2024-01-08|1|PC|Battery pack B 22-255 Li-ion|4535985697|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2251363
5241|8690|2251363|0|101|5067451834|1|2024-09-12|1|PC|Battery pack B 22-255 Li-ion|4537350106|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|572|101|5067349141|1|2024-09-03|1|PC|Battery pack B 22-255 Li-ion|4537299990|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|572|101|5067349140|1|2024-09-03|1|PC|Battery pack B 22-255 Li-ion|4537299990|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|547|101|5067280669|1|2024-08-27|1|PC|Battery pack B 22-255 Li-ion|4537263969|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|547|101|5067280668|1|2024-08-27|1|PC|Battery pack B 22-255 Li-ion|4537263969|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|580|101|5067269203|1|2024-08-26|1|PC|Battery pack B 22-255 Li-ion|4537256061|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|580|101|5067269202|1|2024-08-26|1|PC|Battery pack B 22-255 Li-ion|4537256061|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|516|101|5067255662|1|2024-08-23|2|PC|Battery pack B 22-255 Li-ion|4537249696|GR stock in transit|0.0|2.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|539|101|5067144486|1|2024-08-09|1|PC|Battery pack B 22-255 Li-ion|4537184496|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|539|101|5067144485|1|2024-08-09|1|PC|Battery pack B 22-255 Li-ion|4537184496|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|503|101|5067133485|1|2024-08-08|2|PC|Battery pack B 22-255 Li-ion|4537178300|GR stock in transit|0.0|2.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|507|101|5067095882|1|2024-08-05|1|PC|Battery pack B 22-255 Li-ion|4537156729|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|507|101|5067095881|1|2024-08-05|1|PC|Battery pack B 22-255 Li-ion|4537156729|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|606|101|5067063199|1|2024-07-31|1|PC|Battery pack B 22-255 Li-ion|4537138084|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|586|101|5066663251|1|2024-06-19|2|PC|Battery pack B 22-255 Li-ion|4536909312|GR stock in transit|0.0|2.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|550|101|5066459936|1|2024-05-30|2|PC|Battery pack B 22-255 Li-ion|4536770478|GR stock in transit|0.0|2.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|523|101|5066406807|1|2024-05-24|2|PC|Battery pack B 22-255 Li-ion|4536754519|GR stock in transit|0.0|2.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|600|101|5066301816|1|2024-05-14|1|PC|Battery pack B 22-255 Li-ion|4536711082|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|580|101|5066044365|1|2024-04-17|1|PC|Battery pack B 22-255 Li-ion|4536568145|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|600|101|5065975435|1|2024-04-10|1|PC|Battery pack B 22-255 Li-ion|4536526469|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2251363
5241|8690|2251363|508|101|5065779716|1|2024-03-21|2|PC|Battery pack B 22-255 Li-ion|4536420719|GR stock in transit|0.0|2.0|0|X|B|0|WE|8690/2251363
