ShPt,Plnt,SLoc,Delivery,Material,Item_Description,DlvQty,BUn,Supplier_Name,OPS,WM,GM,Delivdate,key_plant,key_material
8330,8330,1,681047950,2179722,Lâmina serra de sabre SP 23 14 (5) metal,50.0,PC,HILTI,0,0,A,2024-10-08,8330/2179722,8330/2179722
8330,8330,1,681047951,2179722,Lâmina serra de sabre SP 23 14 (5) metal,150.0,PC,HILTI,0,0,A,2024-10-08,8330/2179722,8330/2179722
8750,8750,1,681048739,2179722,Hoja sierra sable SP 23 14 (5) metal,10.0,PC,HILTI,0,0,A,2024-10-16,8750/2179722,8750/2179722
3000,3000,1,680920071,2179724,Hoja sierra sable SP 23 18 (5) metal,5.0,PC,HILTI,0,0,A,2024-09-24,3000/2179724,3000/2179724
8330,8330,1,680938019,2179725,Lâmina serra de sabre SP 30 10 (50) meta,100.0,PC,HILTI,0,0,A,2024-09-25,8330/2179725,8330/2179725
8330,8330,1,681107385,2179728,Lâmina serra de sabre SP 30 14 (5) metal,15.0,PC,HILTI,0,0,A,2024-09-13,8330/2179728,8330/2179728
8330,8330,1,680889326,2182583,Kit acessórios VC caixa,1.0,PC,HILTI,0,0,A,2024-09-16,8330/2182583,8330/2182583
8330,8330,1,681137129,2182583,Kit acessórios VC caixa,2.0,PC,HILTI,0,0,A,2024-10-29,8330/2182583,8330/2182583
8650,8650,1,206230982,2183144,Batería B 12/4.0 Li-ion,4.0,PC,HILTI,0,0,A,2024-03-29,8650/2183144,8650/2183144
8330,8330,1,680967771,2183172,Bateria B 36/9.0 Li-ion,3.0,PC,HILTI,0,0,A,2024-09-17,8330/2183172,8330/2183172
8650,8650,1,680997504,2183172,Batería B 36/9.0 Li-ion,8.0,PC,HILTI,0,0,A,2024-09-25,8650/2183172,8650/2183172
8750,8750,1,681047717,2183172,Batería B 36/9.0 Li-ion,6.0,PC,HILTI,0,0,A,2024-10-16,8750/2183172,8750/2183172
8650,8650,1,681105439,2183172,Batería B 36/9.0 Li-ion,4.0,PC,HILTI,0,0,A,2024-10-14,8650/2183172,8650/2183172
8650,8650,1,681105441,2183172,Batería B 36/9.0 Li-ion,4.0,PC,HILTI,0,0,A,2024-10-14,8650/2183172,8650/2183172
3000,3000,1,680728636,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-08-30,3000/2183180,3000/2183180
3000,3000,1,680728636,2183180,Batería B 22/4.0 Li-ion,60.0,PC,HILTI,0,0,A,2024-08-30,3000/2183180,3000/2183180
3000,3000,1,680728638,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-08-30,3000/2183180,3000/2183180
3000,3000,1,680728639,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-08-30,3000/2183180,3000/2183180
3000,3000,1,680859976,2183180,Batería B 22/4.0 Li-ion,80.0,PC,HILTI,0,0,A,2024-09-17,3000/2183180,3000/2183180
3000,3000,1,680859976,2183180,Batería B 22/4.0 Li-ion,40.0,PC,HILTI,0,0,A,2024-09-17,3000/2183180,3000/2183180
8330,8330,1,681023389,2183180,Bateria B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-10-11,8330/2183180,8330/2183180
8330,8330,1,681023390,2183180,Bateria B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-10-11,8330/2183180,8330/2183180
8330,8330,1,681023391,2183180,Bateria B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-10-11,8330/2183180,8330/2183180
3000,3000,1,681035267,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-10-09,3000/2183180,3000/2183180
3000,3000,1,681035268,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-10-09,3000/2183180,3000/2183180
3000,3000,1,681035271,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-10-09,3000/2183180,3000/2183180
3000,3000,1,681035273,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-10-09,3000/2183180,3000/2183180
3000,3000,1,681055051,2183180,Batería B 22/4.0 Li-ion,9.0,PC,nan,0,0,A,2024-10-20,3000/2183180,3000/2183180
8330,8330,1,681105409,2183180,Bateria B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-10-22,8330/2183180,8330/2183180
8330,8330,1,681105411,2183180,Bateria B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-10-22,8330/2183180,8330/2183180
8330,8330,1,681105414,2183180,Bateria B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-10-22,8330/2183180,8330/2183180
3000,3000,1,681137472,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-09-23,3000/2183180,3000/2183180
3000,3000,1,681137473,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-09-23,3000/2183180,3000/2183180
3000,3000,1,681137474,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-09-23,3000/2183180,3000/2183180
3000,3000,1,681137475,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-09-23,3000/2183180,3000/2183180
3000,3000,1,681137476,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-09-23,3000/2183180,3000/2183180
3000,3000,1,681137477,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-09-23,3000/2183180,3000/2183180
3000,3000,1,681137478,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-09-23,3000/2183180,3000/2183180
3000,3000,1,681137479,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-09-23,3000/2183180,3000/2183180
3000,3000,1,681137480,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-09-23,3000/2183180,3000/2183180
3000,3000,1,681151189,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-11-06,3000/2183180,3000/2183180
3000,3000,1,681151191,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-11-06,3000/2183180,3000/2183180
3000,3000,1,681151193,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-11-06,3000/2183180,3000/2183180
3000,3000,1,681151195,2183180,Batería B 22/4.0 Li-ion,10.0,PC,HILTI,0,0,A,2024-11-06,3000/2183180,3000/2183180
8650,8650,1,680995930,2183183,Batería B 22/8.0 Li-ion,11.0,PC,HILTI,0,0,A,2024-09-23,8650/2183183,8650/2183183
8330,8330,1,681023357,2183183,Bateria B 22/8.0 Li-ion,11.0,PC,HILTI,0,0,A,2024-10-11,8330/2183183,8330/2183183
3000,3000,1,681035318,2183183,Batería B 22/8.0 Li-ion,11.0,PC,HILTI,0,0,A,2024-10-09,3000/2183183,3000/2183183
8330,8330,1,681076774,2183183,Bateria B 22/8.0 Li-ion,11.0,PC,HILTI,0,0,A,2024-10-15,8330/2183183,8330/2183183
3000,3000,1,681088757,2183183,Batería B 22/8.0 Li-ion,11.0,PC,HILTI,0,0,A,2024-10-23,3000/2183183,3000/2183183
3000,3000,1,681088759,2183183,Batería B 22/8.0 Li-ion,11.0,PC,HILTI,0,0,A,2024-10-23,3000/2183183,3000/2183183
8650,8650,1,681125234,2183650,Matriz de engarce NCR SU CU 250,2.0,PC,HILTI,0,0,A,2024-10-02,8650/2183650,8650/2183650
3000,3000,1,681159757,2183656,Matriz de engarce NCR SU AL 8,1.0,PC,HILTI,0,0,A,2024-09-17,3000/2183656,3000/2183656
3000,3000,1,681159757,2183657,Matriz de engarce NCR SU AL 6,1.0,PC,HILTI,0,0,A,2024-09-17,3000/2183657,3000/2183657
3000,3000,1,681159757,2183658,Matriz de engarce NCR SU AL 4,1.0,PC,HILTI,0,0,A,2024-09-17,3000/2183658,3000/2183658
8650,8650,1,206230999,2184333,Atorn. tal. perc. bat. SF 6H-A22 maletín,17.0,PC,HILTI,0,0,A,2024-03-29,8650/2184333,8650/2184333
3000,3000,1,680793855,2184333,Atorn. tal. perc. bat. SF 6H-A22 maletín,1.0,PC,HILTI,0,0,A,2024-09-13,3000/2184333,3000/2184333
8330,8330,1,680907503,2184478,"Anilha plana 8 8,4x16x1,6 ISO 7089 A4 20",1000.0,PC,HILTI,0,0,A,2024-09-11,8330/2184478,8330/2184478
8330,8330,1,680967256,2184478,"Anilha plana 8 8,4x16x1,6 ISO 7089 A4 20",1000.0,PC,HILTI,0,0,A,2024-09-17,8330/2184478,8330/2184478
8330,8330,1,681026134,2184505,Porca hexagonal M10 Zn DIN 934 8,500.0,PC,HILTI,0,0,A,2024-10-11,8330/2184505,8330/2184505
8330,8330,1,681026135,2184505,Porca hexagonal M10 Zn DIN 934 8,2400.0,PC,HILTI,0,0,A,2024-10-11,8330/2184505,8330/2184505
8650,8650,1,681047853,2184505,Tuerca hexagonal M10 Zn DIN 934 8,2400.0,PC,HILTI,0,0,A,2024-09-30,8650/2184505,8650/2184505
8650,8650,1,681047854,2184505,Tuerca hexagonal M10 Zn DIN 934 8,500.0,PC,HILTI,0,0,A,2024-09-30,8650/2184505,8650/2184505
8750,8750,1,208419910,2184507,Tuerca hexagonal M20 Zn DIN 934 8,150.0,PC,nan,0,0,A,2023-09-04,8750/2184507,8750/2184507
3000,3000,1,681107394,2184511,"Arandela plana 10 10,5x20x2 Zn ISO7089 2",450.0,PC,HILTI,0,0,A,2024-09-19,3000/2184511,3000/2184511
3000,3000,1,681107394,2184512,"Arandela plana 12 13x24x2,5 Zn ISO7089 2",100.0,PC,HILTI,0,0,A,2024-09-19,3000/2184512,3000/2184512
8330,8330,1,681137081,2184525,Porca hexagonal M10-F DIN 934 8,7200.0,PC,HILTI,0,0,A,2024-10-29,8330/2184525,8330/2184525
8330,8330,1,681137082,2184525,Porca hexagonal M10-F DIN 934 8,600.0,PC,HILTI,0,0,A,2024-10-29,8330/2184525,8330/2184525
8330,8330,1,681106553,2184526,Porca hexagonal M12-F DIN 934 8,3600.0,PC,HILTI,0,0,A,2024-10-22,8330/2184526,8330/2184526
8330,8330,1,681106554,2184526,Porca hexagonal M12-F DIN 934 8,1800.0,PC,HILTI,0,0,A,2024-10-22,8330/2184526,8330/2184526
8330,8330,1,681106555,2184526,Porca hexagonal M12-F DIN 934 8,350.0,PC,HILTI,0,0,A,2024-10-22,8330/2184526,8330/2184526
8330,8330,1,681048010,2184530,"Anilha plana 10 10,5x20x2-F ISO 7089 200",750.0,PC,HILTI,0,0,A,2024-10-08,8330/2184530,8330/2184530
8330,8330,1,681076175,2184530,"Anilha plana 10 10,5x20x2-F ISO 7089 200",600.0,PC,HILTI,0,0,A,2024-10-15,8330/2184530,8330/2184530
8330,8330,1,681106523,2184530,"Anilha plana 10 10,5x20x2-F ISO 7089 200",4800.0,PC,HILTI,0,0,A,2024-10-22,8330/2184530,8330/2184530
8330,8330,1,681106524,2184530,"Anilha plana 10 10,5x20x2-F ISO 7089 200",19200.0,PC,HILTI,0,0,A,2024-10-22,8330/2184530,8330/2184530
8330,8330,1,681106525,2184530,"Anilha plana 10 10,5x20x2-F ISO 7089 200",2250.0,PC,HILTI,0,0,A,2024-10-22,8330/2184530,8330/2184530
3000,3000,1,680792672,2184531,"Arandela plana 12 13x24x2,5-F ISO 7089 2",200.0,PC,HILTI,0,0,A,2024-09-13,3000/2184531,3000/2184531
8330,8330,1,681106556,2184531,"Anilha plana 12 13x24x2,5-F ISO 7089 200",20800.0,PC,HILTI,0,0,A,2024-10-22,8330/2184531,8330/2184531
3000,3000,1,681088062,2184532,Arandela plana 16 17x30x3-F ISO 7089 200,500.0,PC,HILTI,0,0,A,2024-10-23,3000/2184532,3000/2184532
3000,3000,1,681088063,2184532,Arandela plana 16 17x30x3-F ISO 7089 200,800.0,PC,HILTI,0,0,A,2024-10-23,3000/2184532,3000/2184532
8330,8330,1,681137083,2184532,Anilha plana 16 17x30x3-F ISO 7089 200 H,700.0,PC,HILTI,0,0,A,2024-10-29,8330/2184532,8330/2184532
8330,8330,1,681137078,2184533,Parafuso hexagonal M10x25-F DIN 933 8.8,5400.0,PC,HILTI,0,0,A,2024-10-29,8330/2184533,8330/2184533
8330,8330,1,681137079,2184533,Parafuso hexagonal M10x25-F DIN 933 8.8,500.0,PC,HILTI,0,0,A,2024-10-29,8330/2184533,8330/2184533
3000,3000,1,680859329,2184534,Tornillo hexagonal M12x25-F DIN 933 8.8,200.0,PC,HILTI,0,0,A,2024-09-17,3000/2184534,3000/2184534
3000,3000,1,680859343,2184534,Tornillo hexagonal M12x25-F DIN 933 8.8,600.0,PC,HILTI,0,0,A,2024-09-17,3000/2184534,3000/2184534
8330,8330,1,680967214,2184549,"Anilha plana 12 13x24x2,5 ISO 7089 A4 20",900.0,PC,HILTI,0,0,A,2024-09-17,8330/2184549,8330/2184549
8330,8330,1,681047957,2184549,"Anilha plana 12 13x24x2,5 ISO 7089 A4 20",200.0,PC,HILTI,0,0,A,2024-10-08,8330/2184549,8330/2184549
8330,8330,1,680907469,2184660,Punho lateral TE 500-X (Gen 3),1.0,PC,HILTI,0,0,A,2024-09-11,8330/2184660,8330/2184660
8330,8330,1,681106545,2184660,Punho lateral TE 500-X (Gen 3),2.0,PC,HILTI,0,0,A,2024-10-22,8330/2184660,8330/2184660
3000,3000,1,680792673,2184681,"Broca para taladro TE-YX 1/2""-13""",40.0,PC,HILTI,0,0,A,2024-09-13,3000/2184681,3000/2184681
3000,3000,1,680920053,2184681,"Broca para taladro TE-YX 1/2""-13""",40.0,PC,HILTI,0,0,A,2024-09-24,3000/2184681,3000/2184681
8650,8650,1,680996002,2184681,"Broca para taladro TE-YX 1/2""-13""",40.0,PC,HILTI,0,0,A,2024-09-23,8650/2184681,8650/2184681
8750,8750,1,681168356,2184681,"Broca para taladro TE-YX 1/2""-13""",3.0,PC,nan,0,0,A,2024-09-16,8750/2184681,8750/2184681
8330,8330,1,680907470,2184682,"Broca p/ perfurar TE-YX 1/2""-21""",3.0,PC,HILTI,0,0,A,2024-09-11,8330/2184682,8330/2184682
8330,8330,1,680937926,2184682,"Broca p/ perfurar TE-YX 1/2""-21""",7.0,PC,HILTI,0,0,A,2024-09-25,8330/2184682,8330/2184682
8330,8330,1,681026144,2184682,"Broca p/ perfurar TE-YX 1/2""-21""",12.0,PC,HILTI,0,0,A,2024-10-11,8330/2184682,8330/2184682
3000,3000,1,680955683,2184683,"Broca para taladro TE-YX 9/16""-13""",1.0,PC,HILTI,0,0,A,2024-09-23,3000/2184683,3000/2184683
8650,8650,1,680995987,2184683,"Broca para taladro TE-YX 9/16""-13""",4.0,PC,HILTI,0,0,A,2024-09-23,8650/2184683,8650/2184683
3000,3000,1,680859343,2184685,"Broca para taladro TE-YX 5/8""-13""",40.0,PC,HILTI,0,0,A,2024-09-17,3000/2184685,3000/2184685
8330,8330,1,680907471,2184685,"Broca p/ perfurar TE-YX 5/8""-13""",4.0,PC,HILTI,0,0,A,2024-09-11,8330/2184685,8330/2184685
3000,3000,1,680979484,2184685,"Broca para taladro TE-YX 5/8""-13""",40.0,PC,HILTI,0,0,A,2024-10-02,3000/2184685,3000/2184685
8330,8330,1,681076134,2184685,"Broca p/ perfurar TE-YX 5/8""-13""",4.0,PC,HILTI,0,0,A,2024-10-15,8330/2184685,8330/2184685
8650,8650,1,681106392,2184685,"Broca para taladro TE-YX 5/8""-13""",40.0,PC,HILTI,0,0,A,2024-10-14,8650/2184685,8650/2184685
3000,3000,1,681150402,2184685,"Broca para taladro TE-YX 5/8""-13""",40.0,PC,HILTI,0,0,A,2024-11-06,3000/2184685,3000/2184685
3000,3000,1,681036374,2185610,Broca B 52/450 SP-L abras,1.0,PC,HILTI,0,0,A,2024-10-09,3000/2185610,3000/2185610
3000,3000,1,681150402,2185610,Broca B 52/450 SP-L abras,5.0,PC,HILTI,0,0,A,2024-11-06,3000/2185610,3000/2185610
3000,3000,1,681150410,2185610,Broca B 52/450 SP-L abras,2.0,PC,HILTI,0,0,A,2024-11-06,3000/2185610,3000/2185610
3000,3000,1,681150410,2185610,Broca B 52/450 SP-L abras,2.0,PC,HILTI,0,0,A,2024-11-06,3000/2185610,3000/2185610
3000,3000,1,681036374,2185612,Broca B 62/450 SP-L abras,2.0,PC,HILTI,0,0,A,2024-10-09,3000/2185612,3000/2185612
3000,3000,1,681088062,2185612,Broca B 62/450 SP-L abras,1.0,PC,HILTI,0,0,A,2024-10-23,3000/2185612,3000/2185612
3000,3000,1,681088063,2185615,Broca B 77/450 SP-L abras,4.0,PC,HILTI,0,0,A,2024-10-23,3000/2185615,3000/2185615
3000,3000,1,680859343,2185619,Broca B 102/450 SP-L abras,1.0,PC,HILTI,0,0,A,2024-09-17,3000/2185619,3000/2185619
3000,3000,1,680920051,2185619,Broca B 102/450 SP-L abras,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2185619,3000/2185619
3000,3000,1,681134733,2185620,Broca B 107/450 SP-L abras,1.0,PC,HILTI,0,0,A,2024-09-11,3000/2185620,3000/2185620
3000,3000,1,681150413,2185620,Broca B 107/450 SP-L abras,1.0,PC,HILTI,0,0,A,2024-11-06,3000/2185620,3000/2185620
8750,8750,1,681048719,2185621,Broca B 112/450 SP-L abras,1.0,PC,HILTI,0,0,A,2024-10-16,8750/2185621,8750/2185621
3000,3000,1,681150411,2185625,Broca B 152/450 SP-L abras,4.0,PC,HILTI,0,0,A,2024-11-06,3000/2185625,3000/2185625
3000,3000,1,680792673,2185626,Broca B 162/450 SP-L abras,1.0,PC,HILTI,0,0,A,2024-09-13,3000/2185626,3000/2185626
3000,3000,1,681150412,2185626,Broca B 162/450 SP-L abras,3.0,PC,HILTI,0,0,A,2024-11-06,3000/2185626,3000/2185626
3000,3000,1,680792673,2185628,Broca B 202/450 SP-L abras,1.0,PC,HILTI,0,0,A,2024-09-13,3000/2185628,3000/2185628
3000,3000,1,681150404,2185628,Broca B 202/450 SP-L abras,2.0,PC,HILTI,0,0,A,2024-11-06,3000/2185628,3000/2185628
3000,3000,1,681150411,2185628,Broca B 202/450 SP-L abras,2.0,PC,HILTI,0,0,A,2024-11-06,3000/2185628,3000/2185628
8330,8330,1,681026118,2185631,Coroa B 62/320 SP-L abras.,1.0,PC,HILTI,0,0,A,2024-10-11,8330/2185631,8330/2185631
8330,8330,1,681026119,2185631,Coroa B 62/320 SP-L abras.,3.0,PC,HILTI,0,0,A,2024-10-11,8330/2185631,8330/2185631
8330,8330,1,681137049,2185631,Coroa B 62/320 SP-L abras.,18.0,PC,HILTI,0,0,A,2024-10-29,8330/2185631,8330/2185631
8330,8330,1,681026120,2185633,Coroa B 72/320 SP-L abras.,1.0,PC,HILTI,0,0,A,2024-10-11,8330/2185633,8330/2185633
8330,8330,1,681026121,2185633,Coroa B 72/320 SP-L abras.,3.0,PC,HILTI,0,0,A,2024-10-11,8330/2185633,8330/2185633
8650,8650,1,206240565,2186917,Lampara inalambrica de area SL 6-A22 caj,1.0,PC,HILTI,0,0,A,2024-03-29,8650/2186917,8650/2186917
3000,3000,1,680793823,2190184,Medidor láser PD-S,15.0,PC,HILTI,0,0,A,2024-09-13,3000/2190184,3000/2190184
3000,3000,1,680793825,2190184,Medidor láser PD-S,15.0,PC,HILTI,0,0,A,2024-09-13,3000/2190184,3000/2190184
3000,3000,1,680793828,2190184,Medidor láser PD-S,15.0,PC,HILTI,0,0,A,2024-09-13,3000/2190184,3000/2190184
8330,8330,1,680889316,2190184,Medidor laser PD-S,4.0,PC,HILTI,0,0,A,2024-09-16,8330/2190184,8330/2190184
8330,8330,1,681047875,2190184,Medidor laser PD-S,4.0,PC,HILTI,0,0,A,2024-10-08,8330/2190184,8330/2190184
8650,8650,1,681105333,2190184,Medidor láser PD-S,15.0,PC,HILTI,0,0,A,2024-10-14,8650/2190184,8650/2190184
8330,8330,1,681105417,2190184,Medidor laser PD-S,1.0,PC,HILTI,0,0,A,2024-10-22,8330/2190184,8330/2190184
3000,3000,1,681088046,2190880,Ferroscan PS 300 kit,1.0,PC,HILTI,0,0,A,2024-10-23,3000/2190880,3000/2190880
3000,3000,1,681150385,2190880,Ferroscan PS 300 kit,1.0,PC,HILTI,0,0,A,2024-11-06,3000/2190880,3000/2190880
8330,8330,1,680994099,2191164,"Disco serra circ SPX FI 7 1/4"" T40",5.0,PC,HILTI,0,0,A,2024-09-30,8330/2191164,8330/2191164
8650,8650,1,680961641,2191165,"Hoja sierra circ. P CON 7 1/4"" T24",10.0,PC,HILTI,0,0,A,2024-10-07,8650/2191165,8650/2191165
8650,8650,1,680983174,2191165,"Hoja sierra circ. P CON 7 1/4"" T24",10.0,PC,HILTI,0,0,A,2024-10-16,8650/2191165,8650/2191165
8330,8330,1,681047936,2191207,Sistema de aspiração TE DRS-D,1.0,PC,HILTI,0,0,A,2024-10-08,8330/2191207,8330/2191207
3000,3000,1,680728631,2192229,Filtro VC 2D-22 & VC 5/75(A)-22 seco,4.0,PC,HILTI,0,0,A,2024-08-30,3000/2192229,3000/2192229
3000,3000,1,680793811,2192229,Filtro VC 2D-22 & VC 5/75(A)-22 seco,1.0,PC,HILTI,0,0,A,2024-09-13,3000/2192229,3000/2192229
3000,3000,1,681137470,2192229,Filtro VC 2D-22 & VC 5/75(A)-22 seco,4.0,PC,HILTI,0,0,A,2024-09-19,3000/2192229,3000/2192229
8650,8650,1,206230974,2192525,Martillo combinado a batería TE 30-A36 m,10.0,PC,HILTI,0,0,A,2024-03-29,8650/2192525,8650/2192525
8650,8650,1,206230978,2192525,Martillo combinado a batería TE 30-A36 m,10.0,PC,HILTI,0,0,A,2024-03-29,8650/2192525,8650/2192525
3000,3000,1,680792666,2194340,Perno roscado X-BT-MR M10/15 SN 8,400.0,PC,HILTI,0,0,A,2024-09-13,3000/2194340,3000/2194340
3000,3000,1,681025214,2194340,Perno roscado X-BT-MR M10/15 SN 8,100.0,PC,HILTI,0,0,A,2024-09-18,3000/2194340,3000/2194340
3000,3000,1,681088062,2194340,Perno roscado X-BT-MR M10/15 SN 8,300.0,PC,HILTI,0,0,A,2024-10-23,3000/2194340,3000/2194340
8330,8330,1,681106559,2194340,Cavilha/Pino rosc. X-BT-MR M10/15 SN 8,6300.0,PC,HILTI,0,0,A,2024-10-22,8330/2194340,8330/2194340
8330,8330,1,681106560,2194340,Cavilha/Pino rosc. X-BT-MR M10/15 SN 8,500.0,PC,HILTI,0,0,A,2024-10-22,8330/2194340,8330/2194340
3000,3000,1,681150410,2194340,Perno roscado X-BT-MR M10/15 SN 8,500.0,PC,HILTI,0,0,A,2024-11-06,3000/2194340,3000/2194340
8650,8650,1,206240452,2194341,Perno roscado X-BT-MR W10/15 SN 8,7200.0,PC,HILTI,0,0,A,2024-03-29,8650/2194341,8650/2194341
8650,8650,1,206240456,2194341,Perno roscado X-BT-MR W10/15 SN 8,900.0,PC,HILTI,0,0,A,2024-03-29,8650/2194341,8650/2194341
8650,8650,1,206240456,2194341,Perno roscado X-BT-MR W10/15 SN 8,1800.0,PC,HILTI,0,0,A,2024-03-29,8650/2194341,8650/2194341
8650,8650,1,681047853,2194341,Perno roscado X-BT-MR W10/15 SN 8,900.0,PC,HILTI,0,0,A,2024-09-30,8650/2194341,8650/2194341
8650,8650,1,681047854,2194341,Perno roscado X-BT-MR W10/15 SN 8,500.0,PC,HILTI,0,0,A,2024-09-30,8650/2194341,8650/2194341
8330,8330,1,681076225,2194344,Cavilha/Pino rosc. X-BT-GR M8/7 SN 8,1000.0,PC,HILTI,0,0,A,2024-10-15,8330/2194344,8330/2194344
8330,8330,1,681076226,2194344,Cavilha/Pino rosc. X-BT-GR M8/7 SN 8,1000.0,PC,HILTI,0,0,A,2024-10-15,8330/2194344,8330/2194344
8330,8330,1,681076227,2194344,Cavilha/Pino rosc. X-BT-GR M8/7 SN 8,400.0,PC,HILTI,0,0,A,2024-10-15,8330/2194344,8330/2194344
8330,8330,1,681076228,2194344,Cavilha/Pino rosc. X-BT-GR M8/7 SN 8,600.0,PC,HILTI,0,0,A,2024-10-15,8330/2194344,8330/2194344
3000,3000,1,680792672,2194351,Conector Eléctrico X-BT-ER M8/7 SN 8,500.0,PC,HILTI,0,0,A,2024-09-13,3000/2194351,3000/2194351
3000,3000,1,680920047,2194351,Conector Eléctrico X-BT-ER M8/7 SN 8,3600.0,PC,HILTI,0,0,A,2024-09-24,3000/2194351,3000/2194351
8330,8330,1,680967157,2194351,Conector elétrico X-BT-ER M8/7 SN 8,600.0,PC,HILTI,0,0,A,2024-09-17,8330/2194351,8330/2194351
8330,8330,1,680967237,2194351,Conector elétrico X-BT-ER M8/7 SN 8,700.0,PC,HILTI,0,0,A,2024-09-17,8330/2194351,8330/2194351
8330,8330,1,681048026,2194351,Conector elétrico X-BT-ER M8/7 SN 8,100.0,PC,HILTI,0,0,A,2024-10-08,8330/2194351,8330/2194351
3000,3000,1,681025220,2194352,Conector Eléctrico X-BT-ER M10/7 SN 8,400.0,PC,HILTI,0,0,A,2024-09-18,3000/2194352,3000/2194352
8330,8330,1,681137035,2194554,Disco de corte EQD SPX-SL 150 (2) univ,2.0,PC,HILTI,0,0,A,2024-10-29,8330/2194554,8330/2194554
8330,8330,1,681137073,2194554,Disco de corte EQD SPX-SL 150 (2) univ,8.0,PC,HILTI,0,0,A,2024-10-29,8330/2194554,8330/2194554
3000,3000,1,680920046,2194555,Disco de corte EQD SPX-SL 150 (6) univ,6.0,PC,HILTI,0,0,A,2024-09-24,3000/2194555,3000/2194555
8330,8330,1,680967141,2194555,Disco de corte EQD SPX-SL 150 (6) univ,12.0,PC,HILTI,0,0,A,2024-09-17,8330/2194555,8330/2194555
8330,8330,1,680814953,2194592,Ferramenta fixação bateria BX 3-BTG A22,1.0,PC,HILTI,0,0,A,2024-09-10,8330/2194592,8330/2194592
8330,8330,1,680967236,2194592,Ferramenta fixação bateria BX 3-BTG A22,1.0,PC,HILTI,0,0,A,2024-09-17,8330/2194592,8330/2194592
3000,3000,1,681068956,2194592,Herr. fijación a batería BX 3-BTG A22 ma,1.0,PC,nan,0,0,A,2024-10-20,3000/2194592,3000/2194592
8330,8330,1,681106482,2194592,Ferramenta fixação bateria BX 3-BTG A22,1.0,PC,HILTI,0,0,A,2024-10-22,8330/2194592,8330/2194592
8330,8330,1,681106483,2194592,Ferramenta fixação bateria BX 3-BTG A22,2.0,PC,HILTI,0,0,A,2024-10-22,8330/2194592,8330/2194592
3000,3000,1,681088094,2194599,Herr. fijación a batería BX 3-BT A22 mal,1.0,PC,HILTI,0,0,A,2024-10-23,3000/2194599,3000/2194599
3000,3000,1,681150387,2194599,Herr. fijación a batería BX 3-BT A22 mal,1.0,PC,HILTI,0,0,A,2024-11-06,3000/2194599,3000/2194599
3000,3000,1,681150406,2194599,Herr. fijación a batería BX 3-BT A22 mal,1.0,PC,HILTI,0,0,A,2024-11-06,3000/2194599,3000/2194599
3000,3000,1,681150407,2194599,Herr. fijación a batería BX 3-BT A22 mal,2.0,PC,HILTI,0,0,A,2024-11-06,3000/2194599,3000/2194599
3000,3000,1,680859323,2197109,Rotor UD4 120~127V kit,1.0,PC,HILTI,0,0,A,2024-09-17,3000/2197109,3000/2197109
8330,8330,1,680996073,2197625,Guia cavilhas X-FG B3-BTG,2.0,PC,HILTI,0,0,A,2024-10-23,8330/2197625,8330/2197625
8750,8750,1,681048756,2197625,Guía pernos X-FG B3-BTG,4.0,PC,HILTI,0,0,A,2024-10-16,8750/2197625,8750/2197625
8330,8330,1,681076144,2197625,Guia cavilhas X-FG B3-BTG,1.0,PC,HILTI,0,0,A,2024-10-15,8330/2197625,8330/2197625
