Material|Material_Description|SLoc|SL|Plnt|BUn|Unrestricted|Transit_Transf|Blocked|In_Qual_Insp|Restricted_Use|Returns|Stk_in_Transit|Sorg|key_material
2256703|Cordless rotary hammer TE 2-22 case|194.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2256703
2256703|Cordless rotary hammer TE 2-22 case|1.0|nan|8330|PC|74.0|0|0|0|0|0|0|8300|8300/2256703
2256703|Cordless rotary hammer TE 2-22 case|5.0|nan|8340|PC|1.0|0|0|0|0|0|0||nan
2256703|Cordless rotary hammer TE 2-22 case|1.0|nan|8650|PC|105.0|0|0|0|0|0|0|8650|8650/2256703
2256703|Cordless rotary hammer TE 2-22 case|1.0|nan|8655|PC|1.0|0|0|0|0|0|0|8650|8650/2256703
2256703|Cordless rotary hammer TE 2-22 case|1.0|nan|8658|PC|2.0|0|0|0|0|0|0|8650|8650/2256703
2256703|Cordless rotary hammer TE 2-22 case|1.0|nan|8662|PC|1.0|0|0|0|0|0|0|8650|8650/2256703
2256703|Cordless rotary hammer TE 2-22 case|524.0|nan|8690|PC|1.0|0|0|0|0|0|0|8650|8650/2256703
2256703|Cordless rotary hammer TE 2-22 case|600.0|nan|8690|PC|1.0|0|0|0|0|0|0|8650|8650/2256703
2256703|Cordless rotary hammer TE 2-22 case|1.0|nan|8750|PC|12.0|0|0|0|0|0|0|8750|8750/2256703
2256703|Cordless rotary hammer TE 2-22 case|8705.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2256703
2256703|Cordless rotary hammer TE 2-22 case|8713.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2256703
2256703|Cordless rotary hammer TE 2-22 case|8723.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2256703
2256714|Wall mount with magnetic bracket P|1.0|nan|3000|PC|4.0|0|0|0|0|0|0|3000|3000/2256714
2256714|Wall mount with magnetic bracket P|1.0|nan|8330|PC|2.0|0|0|0|0|0|0|8300|8300/2256714
2256714|Wall mount with magnetic bracket P|1.0|nan|8650|PC|1.0|0|0|0|0|0|0|8650|8650/2256714
2256714|Wall mount with magnetic bracket P|1.0|nan|8750|PC|1.0|0|0|0|0|0|0|8750|8750/2256714
2256818|Angle bracket OS S-M AB 55x55-10 SS|10.0|nan|8302|PC|40.0|0|0|0|0|0|0|8300|8300/2256818
2256818|Angle bracket OS S-M AB 55x55-10 SS|1.0|nan|8330|PC|566.0|0|0|0|0|0|0|8300|8300/2256818
2256841|Supporting washer TE 500 (03)|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2256841
2256841|Supporting washer TE 500 (03)|2500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/2256841
2256847|RF screw 3X18 black|2500.0|nan|8770|PC|5.0|0|0|0|0|0|0|8750|8750/2256847
2257335|Cable holder Strümpfe KM 19/1|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2257335
2257363|Circlip 22X1|2500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/2257363
2257363|Circlip 22X1|2500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/2257363
2257363|Circlip 22X1|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2257363
2257398|RF screw 4X35/25 black|2500.0|nan|3070|PC|8.0|0|0|0|0|0|0|3000|3000/2257398
2257398|RF screw 4X35/25 black|2500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/2257398
2257398|RF screw 4X35/25 black|2500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/2257398
2257398|RF screw 4X35/25 black|2500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/2257398
2257581|Flange DGH 150|2.0|nan|3000|PC|0.0|0|50|0|0|0|0|3000|3000/2257581
2257581|Flange DGH 150|1.0|nan|8342|PC|5.0|0|0|0|0|0|0|8300|8300/2257581
2257602|Die grinder GDG 6-A22 box|271.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2257602
2257602|Die grinder GDG 6-A22 box|1.0|nan|8330|PC|7.0|0|0|0|0|0|0|8300|8300/2257602
2257602|Die grinder GDG 6-A22 box|1.0|nan|8342|PC|80.0|0|0|0|0|0|0|8300|8300/2257602
2257602|Die grinder GDG 6-A22 box|1.0|nan|8750|PC|25.0|0|0|0|0|0|0|8750|8750/2257602
2257602|Die grinder GDG 6-A22 box|8701.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2257602
2257602|Die grinder GDG 6-A22 box|8716.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2257602
2257602|Die grinder GDG 6-A22 box|8722.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2257602
2257602|Die grinder GDG 6-A22 box|8723.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2257602
2257602|Die grinder GDG 6-A22 box|8733.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2257602
2257605|Die grinder GDG 6-A22 case|149.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2257605
2257605|Die grinder GDG 6-A22 case|1.0|nan|8330|PC|1.0|0|0|0|0|0|0|8300|8300/2257605
2257605|Die grinder GDG 6-A22 case|2.0|nan|8338|PC|1.0|0|0|0|0|0|0||nan
2257605|Die grinder GDG 6-A22 case|1.0|nan|8342|PC|0.0|0|40|0|0|0|0|8300|8300/2257605
2257605|Die grinder GDG 6-A22 case|1.0|nan|8650|PC|1.0|0|0|0|0|0|0|8650|8650/2257605
2257605|Die grinder GDG 6-A22 case|8713.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2257605
2257605|Die grinder GDG 6-A22 case|8722.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2257605
2257780|RF screw II HS SN165 4X40 black|2500.0|nan|8678|PC|4.0|0|0|0|0|0|0|8650|8650/2257780
2258008|Angle bracket OS S-SPB AB50x140x35|1.0|X|8342|PC|550.0|0|0|0|0|0|0|8300|8300/2258008
2258157|Cordl. cable cutter NCT IS 045-A22|2.0|nan|8338|PC|1.0|0|0|0|0|0|0||nan
2258157|Cordl. cable cutter NCT IS 045-A22|1.0|nan|8342|PC|9.0|0|0|0|0|0|0|8300|8300/2258157
2258277|Motor housing printed|1000.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/2258277
2258277|Motor housing printed|1000.0|nan|8335|PC|7.0|0|0|0|0|0|0|8300|8300/2258277
2258277|Motor housing printed|1000.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/2258277
2258640|Positioning sleeve|2500.0|nan|3070|PC|1.0|0|0|0|0|0|0|3000|3000/2258640
2258640|Positioning sleeve|2500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/2258640
2258640|Positioning sleeve|2500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/2258640
2258798|O-ring 31X1,5|2500.0|nan|3070|PC|10.0|0|0|0|0|0|0|3000|3000/2258798
2258798|O-ring 31X1,5|2500.0|nan|8678|PC|7.0|0|0|0|0|0|0|8650|8650/2258798
2258798|O-ring 31X1,5|2500.0|nan|8770|PC|10.0|0|0|0|0|0|0|8750|8750/2258798
2259033|Cutting disc DC-D SPX 115 (6) hard|1.0|nan|3000|PC|18.0|0|0|0|0|0|0|3000|3000/2259033
2259033|Cutting disc DC-D SPX 115 (6) hard|1.0|nan|8750|PC|246.0|0|0|0|0|0|0|8750|8750/2259033
2259035|Cutting disc DC-D SPX 115 soft tile|1.0|nan|3000|PC|56.0|0|0|0|0|0|0|3000|3000/2259035
2259035|Cutting disc DC-D SPX 115 soft tile|1.0|nan|3014|PC|2.0|0|0|0|0|0|0|3000|3000/2259035
2259035|Cutting disc DC-D SPX 115 soft tile|1.0|nan|3016|PC|1.0|0|0|0|0|0|0|3000|3000/2259035
2259035|Cutting disc DC-D SPX 115 soft tile|1.0|nan|3022|PC|1.0|0|0|0|0|0|0|3000|3000/2259035
2259035|Cutting disc DC-D SPX 115 soft tile|1.0|nan|8750|PC|14.0|0|0|0|0|0|0|8750|8750/2259035
2259035|Cutting disc DC-D SPX 115 soft tile|1.0|nan|8760|PC|1.0|0|0|0|0|0|0|8750|8750/2259035
2259036|Cutting disc DC-D SPX 115 (6) soft|1.0|nan|3000|PC|18.0|0|0|0|0|0|0|3000|3000/2259036
2259036|Cutting disc DC-D SPX 115 (6) soft|1.0|nan|8330|PC|6.0|0|0|0|0|0|0|8300|8300/2259036
2259038|Cutting disc DC-D SPX 125 soft tile|1.0|nan|8330|PC|4.0|0|0|0|0|0|0|8300|8300/2259038
2259038|Cutting disc DC-D SPX 125 soft tile|1.0|nan|8342|PC|2.0|0|0|0|0|0|0|8300|8300/2259038
2259039|Cutting disc DC-D SPX 230 soft tile|1.0|nan|3000|PC|20.0|0|0|0|0|0|0|3000|3000/2259039
2259039|Cutting disc DC-D SPX 230 soft tile|1.0|nan|8650|PC|37.0|0|0|0|0|0|0|8650|8650/2259039
2259039|Cutting disc DC-D SPX 230 soft tile|1.0|nan|8750|PC|16.0|0|0|0|0|0|0|8750|8750/2259039
2259039|Cutting disc DC-D SPX 230 soft tile|1.0|nan|8760|PC|1.0|0|0|0|0|0|0|8750|8750/2259039
2259149|Line filter 120V packed|2500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/2259149
2259487|Bevel pinion TE 70 (04) set|2500.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/2259487
2259487|Bevel pinion TE 70 (04) set|2500.0|nan|8678|PC|6.0|0|0|0|0|0|0|8650|8650/2259487
2259487|Bevel pinion TE 70 (04) set|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2259487
2259925|Line filter 230V packed|2500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/2259925
2259925|Line filter 230V packed|4500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/2259925
2259925|Line filter 230V packed|2500.0|nan|8678|PC|4.0|0|0|0|0|0|0|8650|8650/2259925
2259925|Line filter 230V packed|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2259925
2259926|Cable harness switch packed|2500.0|nan|3070|PC|1.0|0|0|0|0|0|0|3000|3000/2259926
2259926|Cable harness switch packed|2500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/2259926
2259926|Cable harness switch packed|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2259926
2259926|Cable harness switch packed|2500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/2259926
2259928|Holder MMI packed|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2259928
2259929|Resistance breaking packed|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2259929
2259929|Resistance breaking packed|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2259929
2260032|Motor Adapter packed|2500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/2260032
2260032|Motor Adapter packed|2500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/2260032
2260032|Motor Adapter packed|2500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/2260032
2260032|Motor Adapter packed|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2260032
2260054|Battery charger C 8-22 115V box|1.0|nan|3000|PC|90.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|1.0|nan|3010|PC|3.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|1.0|nan|3018|PC|4.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|1.0|nan|3022|PC|3.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|105.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|107.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|109.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|112.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|113.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|121.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|141.0|nan|3090|PC|2.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|160.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|170.0|nan|3090|PC|2.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|173.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|177.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|181.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|183.0|nan|3090|PC|2.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|185.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|199.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|200.0|nan|3090|PC|2.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|205.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|211.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|218.0|nan|3090|PC|14.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|234.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|243.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|266.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260054|Battery charger C 8-22 115V box|273.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260054
2260135|Electronics 230V packed|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/2260135
2260135|Electronics 230V packed|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/2260135
2260135|Electronics 230V packed|2500.0|nan|8678|PC|3.0|0|0|0|0|0|0|8650|8650/2260135
2260135|Electronics 230V packed|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2260135
2260136|Electronics 120V packed|2500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/2260136
2260165|Gasket set TE 70 (04)|2500.0|nan|3070|PC|21.0|0|0|0|0|0|0|3000|3000/2260165
2260165|Gasket set TE 70 (04)|2500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/2260165
2260165|Gasket set TE 70 (04)|2500.0|nan|8678|PC|10.0|0|0|0|0|0|0|8650|8650/2260165
2260165|Gasket set TE 70 (04)|2500.0|nan|8770|PC|4.0|0|0|0|0|0|0|8750|8750/2260165
2260178|Rotor TE 70 (04) packed|2500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/2260178
2260178|Rotor TE 70 (04) packed|2500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/2260178
2260178|Rotor TE 70 (04) packed|2500.0|nan|8678|PC|6.0|0|0|0|0|0|0|8650|8650/2260178
2260178|Rotor TE 70 (04) packed|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2260178
2260330|Safety clutch TE 70 (04) set|2500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/2260330
2260330|Safety clutch TE 70 (04) set|2500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/2260330
2260330|Safety clutch TE 70 (04) set|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/2260330
2260330|Safety clutch TE 70 (04) set|2500.0|nan|8678|PC|5.0|0|0|0|0|0|0|8650|8650/2260330
2260330|Safety clutch TE 70 (04) set|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2260330
2260334|Bearing bushing|2500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/2260334
2260334|Bearing bushing|2500.0|nan|8678|PC|4.0|0|0|0|0|0|0|8650|8650/2260334
2260444|Electrical assembly set SIW8-22|1000.0|nan|3070|PC|5.0|0|0|0|0|0|0|3000|3000/2260444
2260444|Electrical assembly set SIW8-22|1000.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/2260444
2260444|Electrical assembly set SIW8-22|1000.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/2260444
2260444|Electrical assembly set SIW8-22|1000.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/2260444
2260559|Dia blade 230/22 P univ|1.0|nan|3000|PC|14.0|0|0|0|0|0|0|3000|3000/2260559
2260559|Dia blade 230/22 P univ|1.0|nan|8650|PC|61.0|0|0|0|0|0|0|8650|8650/2260559
2260561|Dia blade 180/22 P univ|1.0|nan|8330|PC|23.0|0|0|0|0|0|0|8300|8300/2260561
2260561|Dia blade 180/22 P univ|1.0|nan|8650|PC|20.0|0|0|0|0|0|0|8650|8650/2260561
2260561|Dia blade 180/22 P univ|1.0|nan|8750|PC|9.0|0|0|0|0|0|0|8750|8750/2260561
2260565|Dia blade 115/22 (6) P univ|1.0|nan|3000|PC|78.0|0|0|0|0|0|0|3000|3000/2260565
2260565|Dia blade 115/22 (6) P univ|1.0|nan|8330|PC|528.0|0|0|0|0|0|0|8300|8300/2260565
2260565|Dia blade 115/22 (6) P univ|1.0|nan|8650|PC|54.0|0|0|0|0|0|0|8650|8650/2260565
2260565|Dia blade 115/22 (6) P univ|1.0|nan|8655|PC|6.0|0|0|0|0|0|0|8650|8650/2260565
2260565|Dia blade 115/22 (6) P univ|1.0|nan|8662|PC|30.0|0|0|0|0|0|0|8650|8650/2260565
2260565|Dia blade 115/22 (6) P univ|1.0|nan|8750|PC|228.0|0|0|0|0|0|0|8750|8750/2260565
2260565|Dia blade 115/22 (6) P univ|1.0|nan|8760|PC|6.0|0|0|0|0|0|0|8750|8750/2260565
2260568|Dia blade 115/22 P univ|1.0|nan|3000|PC|58.0|0|0|0|0|0|0|3000|3000/2260568
2260568|Dia blade 115/22 P univ|nan|nan|3024|PC|0.0|770|0|0|0|0|770|3000|3000/2260568
2260568|Dia blade 115/22 P univ|1.0|nan|3024|PC|12.0|0|0|0|0|0|0|3000|3000/2260568
2260568|Dia blade 115/22 P univ|1.0|nan|8330|PC|106.0|0|0|0|0|0|0|8300|8300/2260568
2260568|Dia blade 115/22 P univ|1.0|nan|8650|PC|10.0|0|0|0|0|0|0|8650|8650/2260568
2260568|Dia blade 115/22 P univ|1.0|nan|8750|PC|16.0|0|0|0|0|0|0|8750|8750/2260568
2260700|Cordless radio R 6-22 box|nan|nan|3000|PC|0.0|10|0|0|0|0|10|3000|3000/2260700
2260700|Cordless radio R 6-22 box|1.0|nan|8330|PC|4.0|0|0|0|0|0|0|8300|8300/2260700
2260700|Cordless radio R 6-22 box|1.0|nan|8650|PC|1.0|0|0|0|0|0|0|8650|8650/2260700
2260700|Cordless radio R 6-22 box|1.0|nan|8750|PC|9.0|0|0|0|0|0|0|8750|8750/2260700
2260700|Cordless radio R 6-22 box|8709.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2260700
2260700|Cordless radio R 6-22 box|8723.0|nan|8790|PC|2.0|0|0|0|0|0|0|8750|8750/2260700
2260779|Chuck TE 70 (04) packed|2500.0|nan|3070|PC|5.0|0|0|0|0|0|0|3000|3000/2260779
2260779|Chuck TE 70 (04) packed|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/2260779
2260779|Chuck TE 70 (04) packed|2500.0|nan|8678|PC|5.0|0|0|0|0|0|0|8650|8650/2260779
2260779|Chuck TE 70 (04) packed|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2260779
2260958|"Hole saw 32mm-1 1/4"" carbide tipp."|218.0|nan|3090|PC|1.0|0|0|0|0|0|0|3000|3000/2260958
2260959|"Hole saw 35mm-1 3/8"" carbide tipp."|1.0|nan|8750|PC|5.0|0|0|0|0|0|0|8750|8750/2260959
2260973|Channel OS S-M CH100-2T2-5900 HDG|1.0|nan|8330|M|342.2|0|0|0|0|0|0|8300|8300/2260973
2260973|Channel OS S-M CH100-2T2-5900 HDG|1.0|nan|8342|M|14.7|0|0|0|0|0|0|8300|8300/2260973
2261036|Grip cover TE60-A 22 Garage|2500.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/2261036
2261036|Grip cover TE60-A 22 Garage|2500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/2261036
2261036|Grip cover TE60-A 22 Garage|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2261036
2261140|"Bimetal hole saw 14mm-9/16"" MultiC"|1.0|nan|3000|PC|5.0|0|0|0|0|0|0|3000|3000/2261140
2261140|"Bimetal hole saw 14mm-9/16"" MultiC"|1.0|nan|8330|PC|5.0|0|0|0|0|0|0|8300|8300/2261140
2261140|"Bimetal hole saw 14mm-9/16"" MultiC"|1.0|nan|8650|PC|1.0|0|0|0|0|0|0|8650|8650/2261140
2261140|"Bimetal hole saw 14mm-9/16"" MultiC"|1.0|nan|8750|PC|5.0|0|0|0|0|0|0|8750|8750/2261140
2261142|"Bimetal hole saw 19mm-3/4"" MultiCut"|1.0|nan|3000|PC|2.0|0|0|0|0|0|0|3000|3000/2261142
2261142|"Bimetal hole saw 19mm-3/4"" MultiCut"|1.0|nan|8650|PC|179.0|0|0|0|0|0|0|8650|8650/2261142
2261143|"Bimetal hole saw 20mm-25/32"" Multi"|1.0|nan|3000|PC|9.0|0|0|0|0|0|0|3000|3000/2261143
2261143|"Bimetal hole saw 20mm-25/32"" Multi"|1.0|nan|8330|PC|9.0|0|0|0|0|0|0|8300|8300/2261143
2261143|"Bimetal hole saw 20mm-25/32"" Multi"|1.0|nan|8750|PC|18.0|0|0|0|0|0|0|8750|8750/2261143
2261144|"Bimetal hole saw 21mm-13/16"" Multi"|1.0|nan|3000|PC|5.0|0|0|0|0|0|0|3000|3000/2261144
2261144|"Bimetal hole saw 21mm-13/16"" Multi"|1.0|nan|8330|PC|5.0|0|0|0|0|0|0|8300|8300/2261144
2261144|"Bimetal hole saw 21mm-13/16"" Multi"|1.0|nan|8650|PC|178.0|0|0|0|0|0|0|8650|8650/2261144
2261144|"Bimetal hole saw 21mm-13/16"" Multi"|1.0|nan|8750|PC|5.0|0|0|0|0|0|0|8750|8750/2261144
2261145|"Bimetal hole saw 22mm-7/8"" MultiCut"|1.0|nan|3000|PC|28.0|0|0|0|0|0|0|3000|3000/2261145
2261145|"Bimetal hole saw 22mm-7/8"" MultiCut"|1.0|nan|8330|PC|30.0|0|0|0|0|0|0|8300|8300/2261145
2261145|"Bimetal hole saw 22mm-7/8"" MultiCut"|1.0|nan|8650|PC|5.0|0|0|0|0|0|0|8650|8650/2261145
2261145|"Bimetal hole saw 22mm-7/8"" MultiCut"|1.0|nan|8750|PC|38.0|0|0|0|0|0|0|8750|8750/2261145
2261147|"Bimetal hole saw 25mm-1"" MultiCut"|1.0|nan|3000|PC|9.0|0|0|0|0|0|0|3000|3000/2261147
2261147|"Bimetal hole saw 25mm-1"" MultiCut"|1.0|nan|8330|PC|9.0|0|0|0|0|0|0|8300|8300/2261147
2261147|"Bimetal hole saw 25mm-1"" MultiCut"|1.0|nan|8650|PC|77.0|0|0|0|0|0|0|8650|8650/2261147
2261147|"Bimetal hole saw 25mm-1"" MultiCut"|1.0|nan|8750|PC|5.0|0|0|0|0|0|0|8750|8750/2261147
2261147|"Bimetal hole saw 25mm-1"" MultiCut"|1.0|nan|8760|PC|3.0|0|0|0|0|0|0|8750|8750/2261147
2261148|"Bimetal hole saw 27mm-1 1/16"" Mult"|1.0|nan|3000|PC|10.0|0|0|0|0|0|0|3000|3000/2261148
2261148|"Bimetal hole saw 27mm-1 1/16"" Mult"|1.0|nan|8330|PC|2.0|0|0|0|0|0|0|8300|8300/2261148
2261148|"Bimetal hole saw 27mm-1 1/16"" Mult"|1.0|nan|8650|PC|151.0|0|0|0|0|0|0|8650|8650/2261148
2261148|"Bimetal hole saw 27mm-1 1/16"" Mult"|1.0|nan|8750|PC|9.0|0|0|0|0|0|0|8750|8750/2261148
2261150|"Bimetal hole saw 30mm-1 3/16"" Mult"|1.0|nan|3000|PC|9.0|0|0|0|0|0|0|3000|3000/2261150
2261150|"Bimetal hole saw 30mm-1 3/16"" Mult"|1.0|nan|8330|PC|9.0|0|0|0|0|0|0|8300|8300/2261150
2261150|"Bimetal hole saw 30mm-1 3/16"" Mult"|1.0|nan|8750|PC|9.0|0|0|0|0|0|0|8750|8750/2261150
2261151|"Bimetal hole saw 32mm-1 1/4"" Multi"|1.0|nan|3000|PC|34.0|0|0|0|0|0|0|3000|3000/2261151
2261151|"Bimetal hole saw 32mm-1 1/4"" Multi"|1.0|nan|8330|PC|14.0|0|0|0|0|0|0|8300|8300/2261151
2261151|"Bimetal hole saw 32mm-1 1/4"" Multi"|1.0|nan|8650|PC|112.0|0|0|0|0|0|0|8650|8650/2261151
2261151|"Bimetal hole saw 32mm-1 1/4"" Multi"|1.0|nan|8750|PC|29.0|0|0|0|0|0|0|8750|8750/2261151
2261153|"Bimetal hole saw 35mm-1 3/8"" Multi"|1.0|nan|3000|PC|8.0|0|0|0|0|0|0|3000|3000/2261153
2261153|"Bimetal hole saw 35mm-1 3/8"" Multi"|1.0|nan|8330|PC|2.0|0|0|0|0|0|0|8300|8300/2261153
2261153|"Bimetal hole saw 35mm-1 3/8"" Multi"|1.0|nan|8750|PC|9.0|0|0|0|0|0|0|8750|8750/2261153
2261155|"Bimetal hole saw 38mm-1 1/2"" Multi"|1.0|nan|3000|PC|2.0|0|0|0|0|0|0|3000|3000/2261155
2261155|"Bimetal hole saw 38mm-1 1/2"" Multi"|1.0|nan|8330|PC|10.0|0|0|0|0|0|0|8300|8300/2261155
2261155|"Bimetal hole saw 38mm-1 1/2"" Multi"|1.0|nan|8650|PC|8.0|0|0|0|0|0|0|8650|8650/2261155
2261155|"Bimetal hole saw 38mm-1 1/2"" Multi"|1.0|nan|8750|PC|10.0|0|0|0|0|0|0|8750|8750/2261155
2261156|"Bimetal hole saw 40mm-1 9/16"" Mult"|1.0|nan|3000|PC|5.0|0|0|0|0|0|0|3000|3000/2261156
2261156|"Bimetal hole saw 40mm-1 9/16"" Mult"|1.0|nan|8330|PC|2.0|0|0|0|0|0|0|8300|8300/2261156
2261156|"Bimetal hole saw 40mm-1 9/16"" Mult"|1.0|nan|8650|PC|55.0|0|0|0|0|0|0|8650|8650/2261156
2261156|"Bimetal hole saw 40mm-1 9/16"" Mult"|1.0|nan|8750|PC|5.0|0|0|0|0|0|0|8750|8750/2261156
2261157|"Bimetal hole saw 41mm-1 5/8"" Multi"|1.0|nan|3000|PC|5.0|0|0|0|0|0|0|3000|3000/2261157
2261157|"Bimetal hole saw 41mm-1 5/8"" Multi"|1.0|nan|8330|PC|4.0|0|0|0|0|0|0|8300|8300/2261157
