13.09.2024                                                                 Dynamic List Display                                                                                                                           1


	POrg	Plnt	SLoc	Material	Type	Doc. Date	Supplier	Pur. Doc.	Quantity	OUn	Quantity	SKU	PGr	     Net Price	Crcy	    Per	  To be del.	       To be del.	  To be inv.	       To be inv.
	3000	3000	0001	2341071	NB	03.07.2024	9999       HILTI	4536983060	     15	PC	     15	PC	MX1	    14.816,36	MXN	   100	         15	        2.222,45	          0	            0,00
	3000	3000	0001	2199669	NB	03.07.2024	9999       HILTI	4536983060	      4	PC	      4	PC	MX1	     1.744,46	MXN	     1	          4	        6.977,84	          0	            0,00
	3000	3000	0001	2199667	NB	03.07.2024	9999       HILTI	4536983061	      5	PC	      5	PC	MX1	     1.820,87	MXN	     1	          5	        9.104,35	          0	            0,00
	3000	3000	0001	282301	NB	03.07.2024	9999       HILTI	4536983062	     60	PC	     60	PC	MX1	       416,78	MXN	     1	         60	       25.006,80	          0	            0,00
	3000	3000	0001	2207193	NB	03.07.2024	9999       HILTI	4536983062	      5	PC	      5	PC	MX1	    14.022,66	MXN	    10	          5	        7.011,33	          0	            0,00
	3000	3000	0001	2254777	NB	03.07.2024	9999       HILTI	4536983062	      4	PC	      4	PC	MX1	       613,29	MXN	     1	          4	        2.453,16	          0	            0,00
	3000	3000	0001	2207029	NB	03.07.2024	9999       HILTI	4536983063	      4	PC	      4	PC	MX1	     9.135,19	MXN	    10	          4	        3.654,08	          0	            0,00
	3000	3000	0001	2062050	NB	03.07.2024	9999       HILTI	4536983064	      6	PC	      6	PC	MX1	     7.018,33	MXN	     1	          6	       42.109,98	          0	            0,00
	3000	3000	0001	2341099	NB	03.07.2024	9999       HILTI	4536983065	     25	PC	     25	PC	MX1	     1.363,60	MXN	    10	         25	        3.409,00	          0	            0,00
	3000	3000	0001	2261155	NB	03.07.2024	9999       HILTI	4536983065	      2	PC	      2	PC	MX1	    21.762,43	MXN	   100	          2	          435,25	          0	            0,00
	3000	3000	0001	2341082	NB	03.07.2024	9999       HILTI	4536983065	     48	PC	     48	PC	MX1	     6.596,95	MXN	   100	         48	        3.166,54	          0	            0,00
	3000	3000	0001	2261173	NB	03.07.2024	9999       HILTI	4536983065	     15	PC	     15	PC	MX1	    34.523,82	MXN	   100	         15	        5.178,57	          0	            0,00
	3000	3000	0001	2151630	NB	03.07.2024	9999       HILTI	4536983065	      2	PC	      2	PC	MX1	    10.465,97	MXN	   100	          2	          209,32	          0	            0,00
	3000	3000	0001	2197109	NB	03.07.2024	9999       HILTI	4536983065	      1	PC	      1	PC	MX1	    10.198,58	MXN	   100	          1	          101,99	          0	            0,00
	3000	3000	0001	273203	NB	03.07.2024	9999       HILTI	4536983065	      1	PC	      1	PC	MX1	       208,87	MXN	     1	          1	          208,87	          0	            0,00
	3000	3000	0001	2150703	NB	03.07.2024	9999       HILTI	4536983066	  1.500	PC	  1.500	PC	MX1	       972,81	MXN	   100	      1.500	       14.592,15	          0	            0,00
	3000	3000	0001	304939	NB	03.07.2024	9999       HILTI	4536983068	      3	PC	      3	PC	MX1	     9.094,80	MXN	    10	          3	        2.728,44	          0	            0,00
	3000	3000	0001	304939	NB	03.07.2024	9999       HILTI	4536983068	      8	PC	      8	PC	MX1	     9.094,80	MXN	    10	          8	        7.275,84	          0	            0,00
	3000	3000	0001	304939	NB	03.07.2024	9999       HILTI	4536983068	      3	PC	      3	PC	MX1	     9.094,80	MXN	    10	          3	        2.728,44	          0	            0,00
	3000	3000	0001	2346065	NB	03.07.2024	9999       HILTI	4536983068	    300	PC	    300	PC	MX1	     3.784,13	MXN	   100	        300	       11.352,39	          0	            0,00
	3000	3000	0001	2261685	NB	03.07.2024	9999       HILTI	4536983069	      2	PC	      2	PC	MX1	    23.942,46	MXN	    10	          2	        4.788,49	          0	            0,00
	3000	3000	0001	2261778	NB	03.07.2024	9999       HILTI	4536983069	      5	PC	      5	PC	MX1	    20.136,53	MXN	    10	          5	       10.068,27	          0	            0,00
	3000	3000	0001	2261685	NB	03.07.2024	9999       HILTI	4536983070	      8	PC	      8	PC	MX1	    23.942,46	MXN	    10	          8	       19.153,97	          0	            0,00
	3000	3000	0001	2010717	NB	03.07.2024	9999       HILTI	4536983070	      9	PC	      9	PC	MX1	    11.885,35	MXN	    10	          9	       10.696,82	          0	            0,00
	3000	3000	0001	2261789	NB	03.07.2024	9999       HILTI	4536983070	      8	PC	      8	PC	MX1	     2.608,94	MXN	     1	          8	       20.871,52	          0	            0,00
	3000	3000	0001	282301	NB	03.07.2024	9999       HILTI	4536983070	     60	PC	     60	PC	MX1	       416,78	MXN	     1	         60	       25.006,80	          0	            0,00
	3000	3000	0001	2207029	NB	03.07.2024	9999       HILTI	4536983070	     80	PC	     80	PC	MX1	     9.135,19	MXN	    10	         80	       73.081,52	          0	            0,00
	3000	3000	0001	2207193	NB	03.07.2024	9999       HILTI	4536983070	      5	PC	      5	PC	MX1	    14.022,66	MXN	    10	          5	        7.011,33	          0	            0,00
	3000	3000	0001	2254777	NB	03.07.2024	9999       HILTI	4536983070	      4	PC	      4	PC	MX1	       613,29	MXN	     1	          4	        2.453,16	          0	            0,00
	3000	3000	0001	2341099	NB	03.07.2024	9999       HILTI	4536983072	     31	PC	     31	PC	MX1	     1.363,60	MXN	    10	         31	        4.227,16	          0	            0,00
	3000	3000	0001	2199323	NB	03.07.2024	9999       HILTI	4536983072	     10	PC	     10	PC	MX1	    37.380,31	MXN	   100	         10	        3.738,03	          0	            0,00
	3000	3000	0001	2341073	NB	03.07.2024	9999       HILTI	4536983072	      2	PC	      2	PC	MX1	    15.737,24	MXN	   100	          2	          314,74	          0	            0,00
	3000	3000	0001	2341093	NB	03.07.2024	9999       HILTI	4536983072	     42	PC	     42	PC	MX1	     1.230,09	MXN	    10	         42	        5.166,38	          0	            0,00
	3000	3000	0001	2165912	NB	03.07.2024	9999       HILTI	4536983072	      9	PC	      9	PC	MX1	    32.689,56	MXN	    10	          9	       29.420,60	          0	            0,00
	3000	3000	0001	2206743	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	    18.662,10	MXN	    10	          1	        1.866,21	          0	            0,00
	3000	3000	0001	2341107	NB	03.07.2024	9999       HILTI	4536983072	      2	PC	      2	PC	MX1	     4.252,61	MXN	    10	          2	          850,52	          0	            0,00
	3000	3000	0001	2199322	NB	03.07.2024	9999       HILTI	4536983072	      5	PC	      5	PC	MX1	    61.452,77	MXN	   100	          5	        3.072,64	          0	            0,00
	3000	3000	0001	2199329	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	    54.514,74	MXN	   100	          1	          545,15	          0	            0,00
	3000	3000	0001	2206742	NB	03.07.2024	9999       HILTI	4536983072	     20	PC	     20	PC	MX1	    14.668,30	MXN	    10	         20	       29.336,60	          0	            0,00
	3000	3000	0001	2305538	NB	03.07.2024	9999       HILTI	4536983072	      6	PC	      6	PC	MX1	     1.876,83	MXN	     1	          6	       11.260,98	          0	            0,00
	3000	3000	0001	2341093	NB	03.07.2024	9999       HILTI	4536983072	     40	PC	     40	PC	MX1	     1.230,09	MXN	    10	         40	        4.920,36	          0	            0,00
	3000	3000	0001	2245634	NB	03.07.2024	9999       HILTI	4536983072	     50	PC	     50	PC	MX1	     5.704,09	MXN	   100	         50	        2.852,05	          0	            0,00
	3000	3000	0001	2206742	NB	03.07.2024	9999       HILTI	4536983072	     20	PC	     20	PC	MX1	    14.668,30	MXN	    10	         20	       29.336,60	          0	            0,00
	3000	3000	0001	237351	NB	03.07.2024	9999       HILTI	4536983072	  2.700	PC	  2.700	PC	MX1	        83,56	MXN	   100	      2.700	        2.256,12	          0	            0,00
	3000	3000	0001	2361441	NB	03.07.2024	9999       HILTI	4536983072	      3	PC	      3	PC	MX1	   606.069,65	MXN	 1.000	          3	        1.818,21	          0	            0,00
	3000	3000	0001	282990	NB	03.07.2024	9999       HILTI	4536983072	     15	PC	     15	PC	MX1	       717,28	MXN	     1	         15	       10.759,20	          0	            0,00
	3000	3000	0001	2177883	NB	03.07.2024	9999       HILTI	4536983072	      5	PC	      5	PC	MX1	     1.860,48	MXN	   100	          5	           93,02	          0	            0,00
	3000	3000	0001	2341107	NB	03.07.2024	9999       HILTI	4536983072	      5	PC	      5	PC	MX1	     4.252,61	MXN	    10	          5	        2.126,31	          0	            0,00
	3000	3000	0001	2184534	NB	03.07.2024	9999       HILTI	4536983072	    200	PC	    200	PC	MX1	     7.502,38	MXN	 1.000	        200	        1.500,48	          0	            0,00
	3000	3000	0001	2270820	NB	03.07.2024	9999       HILTI	4536983072	      2	PC	      2	PC	MX1	     2.356,42	MXN	     1	          2	        4.712,84	          0	            0,00
	3000	3000	0001	2206741	NB	03.07.2024	9999       HILTI	4536983072	     25	PC	     25	PC	MX1	    11.737,06	MXN	    10	         25	       29.342,65	          0	            0,00
	3000	3000	0001	2079856	NB	03.07.2024	9999       HILTI	4536983072	      5	PC	      5	PC	MX1	        28,62	MXN	     1	          5	          143,10	          0	            0,00
	3000	3000	0001	2312354	NB	03.07.2024	9999       HILTI	4536983072	      3	PC	      3	PC	MX1	     1.187,86	MXN	     1	          3	        3.563,58	          0	            0,00
	3000	3000	0001	2207191	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	     9.528,93	MXN	    10	          1	          952,89	          0	            0,00
	3000	3000	0001	337918	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	       290,48	MXN	     1	          1	          290,48	          0	            0,00
	3000	3000	0001	2270778	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	     1.918,94	MXN	     1	          1	        1.918,94	          0	            0,00
	3000	3000	0001	2199331	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	   198.686,98	MXN	   100	          1	        1.986,87	          0	            0,00
	3000	3000	0001	409313	NB	03.07.2024	9999       HILTI	4536983072	      2	PC	      2	PC	MX1	       271,96	MXN	     1	          2	          543,92	          0	            0,00
	3000	3000	0001	409314	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	       197,93	MXN	     1	          1	          197,93	          0	            0,00
	3000	3000	0001	3769	NB	03.07.2024	9999       HILTI	4536983072	      4	PC	      4	PC	MX1	        85,86	MXN	     1	          4	          343,44	          0	            0,00
	3000	3000	0001	207340	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	       267,57	MXN	     1	          1	          267,57	          0	            0,00
	3000	3000	0001	47362	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	       562,56	MXN	     1	          1	          562,56	          0	            0,00
	3000	3000	0001	273217	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	       248,06	MXN	     1	          1	          248,06	          0	            0,00
	3000	3000	0001	409191	NB	03.07.2024	9999       HILTI	4536983072	     15	PC	     15	PC	MX1	     1.210,45	MXN	     1	         15	       18.156,75	          0	            0,00
	3000	3000	0001	2199325	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	    51.291,86	MXN	   100	          1	          512,92	          0	            0,00
	3000	3000	0001	2341098	NB	03.07.2024	9999       HILTI	4536983072	      2	PC	      2	PC	MX1	     1.267,72	MXN	    10	          2	          253,54	          0	            0,00
	3000	3000	0001	2151629	NB	03.07.2024	9999       HILTI	4536983072	     15	PC	     15	PC	MX1	   116.548,51	MXN	   100	         15	       17.482,28	          0	            0,00
	3000	3000	0001	433788	NB	03.07.2024	9999       HILTI	4536983072	     48	PC	     48	PC	MX1	       123,83	MXN	     1	         48	        5.943,84	          0	            0,00
	3000	3000	0001	2165916	NB	03.07.2024	9999       HILTI	4536983072	     10	PC	     10	PC	MX1	    52.380,85	MXN	    10	         10	       52.380,85	          0	            0,00
	3000	3000	0001	435003	NB	03.07.2024	9999       HILTI	4536983072	     60	PC	     60	PC	MX1	       343,49	MXN	     1	         60	       20.609,40	          0	            0,00
	3000	3000	0001	2151627	NB	03.07.2024	9999       HILTI	4536983072	     30	PC	     30	PC	MX1	    35.597,46	MXN	   100	         30	       10.679,24	          0	            0,00
	3000	3000	0001	2233574	NB	03.07.2024	9999       HILTI	4536983072	     42	PC	     42	PC	MX1	     2.972,65	MXN	    10	         42	       12.485,13	          0	            0,00
	3000	3000	0001	2261696	NB	03.07.2024	9999       HILTI	4536983072	      2	PC	      2	PC	MX1	    64.676,52	MXN	    10	          2	       12.935,30	          0	            0,00
	3000	3000	0001	2270778	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	     1.918,94	MXN	     1	          1	        1.918,94	          0	            0,00
	3000	3000	0001	2151505	NB	03.07.2024	9999       HILTI	4536983072	      5	PC	      5	PC	MX1	     7.187,06	MXN	    10	          5	        3.593,53	          0	            0,00
	3000	3000	0001	2341069	NB	03.07.2024	9999       HILTI	4536983072	     16	PC	     16	PC	MX1	    12.577,15	MXN	   100	         16	        2.012,34	          0	            0,00
	3000	3000	0001	74068	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	     5.376,32	MXN	     1	          1	        5.376,32	          0	            0,00
	3000	3000	0001	2072849	NB	03.07.2024	9999       HILTI	4536983072	      2	PC	      2	PC	MX1	   133.843,38	MXN	   100	          2	        2.676,87	          0	            0,00
	3000	3000	0001	2165747	NB	03.07.2024	9999       HILTI	4536983072	      2	PC	      2	PC	MX1	    12.346,22	MXN	    10	          2	        2.469,24	          0	            0,00
	3000	3000	0001	2222131	NB	03.07.2024	9999       HILTI	4536983072	     10	PC	     10	PC	MX1	     8.179,15	MXN	   100	         10	          817,92	          0	            0,00
	3000	3000	0001	409314	NB	03.07.2024	9999       HILTI	4536983072	      3	PC	      3	PC	MX1	       197,93	MXN	     1	          3	          593,79	          0	            0,00
	3000	3000	0001	2039189	NB	03.07.2024	9999       HILTI	4536983072	      6	PC	      6	PC	MX1	    34.778,88	MXN	   100	          6	        2.086,73	          0	            0,00
	3000	3000	0001	2361441	NB	03.07.2024	9999       HILTI	4536983072	      3	PC	      3	PC	MX1	   606.069,65	MXN	 1.000	          3	        1.818,21	          0	            0,00
	3000	3000	0001	373420	NB	03.07.2024	9999       HILTI	4536983072	     16	PC	     16	PC	MX1	     2.166,16	MXN	     1	         16	       34.658,56	          0	            0,00
	3000	3000	0001	2261839	NB	03.07.2024	9999       HILTI	4536983072	      1	PC	      1	PC	MX1	     4.883,79	MXN	   100	          1	           48,84	          0	            0,00
	3000	3000	0001	2199330	NB	03.07.2024	9999       HILTI	4536983072	      2	PC	      2	PC	MX1	    76.327,01	MXN	   100	          2	        1.526,54	          0	            0,00
	3000	3000	0001	2151505	NB	03.07.2024	9999       HILTI	4536983072	      2	PC	      2	PC	MX1	     7.187,06	MXN	    10	          2	        1.437,41	          0	            0,00
	3000	3000	0001	24669	NB	03.07.2024	9999       HILTI	4536983072	      7	PC	      7	PC	MX1	     1.291,60	MXN	     1	          7	        9.041,20	          0	            0,00
